station,lat,lon,date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,et0_fao_evapotranspiration,windspeed_10m_max,relative_humidity_2m_mean,shortwave_radiation_sum
TanChau,10.804,105.234,1985-10-06,9.3,28.1,23.3,24.8,2.09,2.91,91,9.9
TanChau,10.804,105.234,1985-10-07,6.8,30.2,23.0,25.6,3.21,2.86,88,15.61
TanChau,10.804,105.234,1985-10-08,9.2,30.4,23.7,26.1,3.45,2.42,87,16.7
TanChau,10.804,105.234,1985-10-09,11.9,30.7,23.2,26.2,3.76,2.25,87,18.39
TanChau,10.804,105.234,1985-10-10,11.4,29.8,23.6,26.2,2.93,2.21,88,14.14
TanChau,10.804,105.234,1985-10-11,33.8,28.9,23.6,25.2,2.03,4.31,92,9.6
TanChau,10.804,105.234,1985-10-12,11.9,27.7,23.7,25.0,2.0,4.74,91,9.49
TanChau,10.804,105.234,1985-10-13,13.2,29.5,23.4,25.7,3.0,2.91,88,14.42
TanChau,10.804,105.234,1985-10-14,10.7,30.1,23.7,26.0,2.98,3.59,90,14.66
TanChau,10.804,105.234,1985-10-15,3.1,31.0,23.5,26.4,3.81,3.13,86,18.42
TanChau,10.804,105.234,1985-10-16,4.7,31.7,23.9,26.9,4.15,4.39,84,19.59
TanChau,10.804,105.234,1985-10-17,11.4,30.7,24.0,26.1,3.34,3.31,89,16.7
TanChau,10.804,105.234,1985-10-18,7.8,31.2,24.0,26.6,3.99,1.94,86,19.38
TanChau,10.804,105.234,1985-10-19,12.3,30.2,23.9,26.0,3.02,1.97,89,14.54
TanChau,10.804,105.234,1985-10-20,1.6,31.3,23.7,26.8,4.03,2.57,85,19.5
TanChau,10.804,105.234,1985-10-21,2.9,30.9,24.2,26.6,3.15,2.15,85,15.02
TanChau,10.804,105.234,1985-10-22,9.5,30.3,23.6,25.7,2.88,2.51,87,13.62
TanChau,10.804,105.234,1985-10-23,6.9,30.7,23.6,26.0,3.61,1.61,86,17.51
TanChau,10.804,105.234,1985-10-24,2.0,31.1,23.5,26.6,3.99,3.24,84,19.4
TanChau,10.804,105.234,1985-10-25,11.0,30.9,23.4,26.2,3.6,2.15,87,17.43
TanChau,10.804,105.234,1985-10-26,6.2,30.6,23.3,26.0,3.38,2.88,87,16.44
TanChau,10.804,105.234,1985-10-27,5.0,30.7,23.9,26.4,3.17,1.2,86,15.37
TanChau,10.804,105.234,1985-10-28,11.9,30.2,23.8,26.1,3.14,1.58,87,15.37
TanChau,10.804,105.234,1985-10-29,1.5,31.5,23.3,26.9,3.74,1.66,84,18.15
TanChau,10.804,105.234,1985-10-30,8.3,31.2,23.7,26.4,3.75,2.36,86,18.14
TanChau,10.804,105.234,1985-10-31,10.9,31.0,23.4,26.3,3.75,3.2,85,17.92
TanChau,10.804,105.234,1985-11-01,0.5,31.0,23.8,26.9,3.96,2.1,82,18.94
TanChau,10.804,105.234,1985-11-02,0.0,30.8,23.6,27.0,4.33,3.66,78,20.31
TanChau,10.804,105.234,1985-11-03,7.0,31.4,24.2,26.8,4.34,3.67,78,19.67
TanChau,10.804,105.234,1985-11-04,6.4,30.6,23.8,26.2,3.39,3.02,86,16.47
TanChau,10.804,105.234,1985-11-05,15.7,29.9,23.5,25.5,2.87,2.64,90,13.94
TanChau,10.804,105.234,1985-11-06,3.8,30.3,23.4,26.4,3.33,1.56,86,15.98
TanChau,10.804,105.234,1985-11-07,9.7,31.0,23.9,26.1,3.16,2.66,88,15.21
TanChau,10.804,105.234,1985-11-08,9.7,29.8,23.9,26.1,2.75,2.24,88,13.26
TanChau,10.804,105.234,1985-11-09,9.4,30.6,23.8,26.2,3.13,1.96,88,15.14
TanChau,10.804,105.234,1985-11-10,17.2,30.6,24.1,26.4,3.38,1.63,88,16.47
TanChau,10.804,105.234,1985-11-11,16.3,30.0,23.8,25.7,2.54,2.62,89,12.16
TanChau,10.804,105.234,1985-11-12,6.2,30.5,23.6,26.1,3.3,2.82,89,15.88
TanChau,10.804,105.234,1985-11-13,5.5,30.9,23.2,26.4,3.75,3.35,85,18.04
TanChau,10.804,105.234,1985-11-14,3.1,30.6,23.2,26.0,3.53,2.1,86,17.09
TanChau,10.804,105.234,1985-11-15,4.1,30.9,23.2,26.4,3.97,3.86,83,19.16
TanChau,10.804,105.234,1985-11-16,5.7,29.8,23.5,26.0,2.5,2.06,86,11.69
TanChau,10.804,105.234,1985-11-17,4.9,31.1,23.9,26.8,4.08,4.01,84,19.68
TanChau,10.804,105.234,1985-11-18,14.3,30.0,23.9,26.1,2.99,4.41,85,13.75
TanChau,10.804,105.234,1985-11-19,0.1,30.8,24.1,26.9,4.0,4.28,78,18.45
TanChau,10.804,105.234,1985-11-20,6.9,29.8,23.3,25.9,2.82,1.92,88,13.57
TanChau,10.804,105.234,1985-11-21,5.4,30.5,23.4,26.0,3.03,2.34,87,14.62
TanChau,10.804,105.234,1985-11-22,2.6,31.3,23.5,26.4,3.59,2.22,87,17.37
TanChau,10.804,105.234,1985-11-23,7.9,31.0,23.8,26.4,3.39,2.79,87,16.25
TanChau,10.804,105.234,1985-11-24,27.2,29.8,23.7,25.6,2.49,2.98,91,12.14
TanChau,10.804,105.234,1985-11-25,16.4,28.2,23.2,24.5,1.91,4.69,92,9.15
TanChau,10.804,105.234,1985-11-26,3.8,28.7,23.3,25.0,2.9,3.72,82,13.24
TanChau,10.804,105.234,1985-11-27,7.5,30.3,22.9,25.6,3.04,4.02,87,14.7
TanChau,10.804,105.234,1985-11-28,5.1,30.7,23.0,26.0,3.07,2.32,89,14.87
TanChau,10.804,105.234,1985-11-29,28.8,30.0,23.2,25.4,2.5,3.05,90,11.85
TanChau,10.804,105.234,1985-11-30,17.4,30.9,23.4,25.9,3.6,3.26,88,17.77
TanChau,10.804,105.234,1985-12-01,16.0,30.3,23.5,25.7,3.32,4.28,87,16.07
TanChau,10.804,105.234,1985-12-02,0.0,30.8,23.0,26.4,4.12,4.69,79,19.04
TanChau,10.804,105.234,1985-12-03,0.1,30.0,23.7,26.6,4.04,4.72,76,18.08
TanChau,10.804,105.234,1985-12-04,1.4,30.7,23.7,26.8,3.78,3.55,80,18.45
TanChau,10.804,105.234,1985-12-05,1.1,30.6,23.8,26.4,3.52,3.26,84,16.95
TanChau,10.804,105.234,1985-12-06,1.3,30.5,23.7,26.4,3.41,2.24,85,16.84
TanChau,10.804,105.234,1985-12-07,4.6,30.7,23.5,26.5,3.46,2.31,86,16.76
TanChau,10.804,105.234,1985-12-08,1.6,29.3,23.1,26.0,2.83,1.4,89,13.97
TanChau,10.804,105.234,1985-12-09,2.1,30.1,23.0,26.0,3.23,2.25,87,15.95
TanChau,10.804,105.234,1985-12-10,8.0,30.2,23.0,25.8,3.43,1.77,88,17.05
TanChau,10.804,105.234,1985-12-11,0.6,30.9,22.9,26.6,4.08,3.51,81,19.29
TanChau,10.804,105.234,1985-12-12,1.6,29.7,22.9,26.0,2.82,3.31,84,13.18
TanChau,10.804,105.234,1985-12-13,0.0,29.5,22.9,25.9,3.5,2.95,79,16.85
TanChau,10.804,105.234,1985-12-14,0.0,30.6,23.1,26.1,4.35,4.53,73,19.34
TanChau,10.804,105.234,1985-12-15,0.0,29.0,22.6,25.2,4.62,5.61,68,19.6
TanChau,10.804,105.234,1985-12-16,0.0,27.0,20.6,23.1,4.68,5.89,67,21.24
TanChau,10.804,105.234,1985-12-17,0.0,27.3,18.8,22.6,4.33,4.8,72,21.31
TanChau,10.804,105.234,1985-12-18,0.0,28.3,19.7,23.4,4.32,4.32,71,20.07
TanChau,10.804,105.234,1985-12-19,0.0,28.5,19.4,23.4,3.65,3.92,73,16.71
TanChau,10.804,105.234,1985-12-20,0.0,27.8,20.8,24.0,2.99,4.12,74,11.84
TanChau,10.804,105.234,1985-12-21,0.1,27.6,22.7,24.6,3.55,5.3,68,12.11
TanChau,10.804,105.234,1985-12-22,0.0,25.2,23.1,23.8,2.32,4.2,69,4.79
TanChau,10.804,105.234,1985-12-23,0.0,27.7,21.6,24.3,4.07,5.14,63,15.88
TanChau,10.804,105.234,1985-12-24,0.0,27.7,20.4,23.7,4.82,4.97,61,21.13
TanChau,10.804,105.234,1985-12-25,0.0,28.1,18.9,23.2,4.39,4.03,68,20.68
TanChau,10.804,105.234,1985-12-26,0.0,29.2,19.6,24.0,4.38,3.51,70,20.67
TanChau,10.804,105.234,1985-12-27,0.0,29.1,20.9,24.6,3.61,2.91,73,16.57
TanChau,10.804,105.234,1985-12-28,0.0,28.9,21.0,25.0,3.09,2.19,74,14.61
TanChau,10.804,105.234,1985-12-29,0.0,30.0,21.3,25.0,3.71,2.15,78,18.09
TanChau,10.804,105.234,1985-12-30,0.0,30.9,21.2,26.0,4.11,2.37,77,20.38
TanChau,10.804,105.234,1985-12-31,0.0,29.9,22.9,26.2,3.3,1.93,78,15.66
TanChau,10.804,105.234,1986-01-01,2.3,28.9,23.5,25.6,1.96,2.36,85,8.77
TanChau,10.804,105.234,1986-01-02,0.8,29.3,22.5,25.6,3.92,3.79,76,18.7
TanChau,10.804,105.234,1986-01-03,0.0,29.4,21.7,25.5,3.06,2.8,79,14.12
TanChau,10.804,105.234,1986-01-04,0.0,30.5,23.0,26.1,4.9,5.13,64,19.87
TanChau,10.804,105.234,1986-01-05,0.0,29.4,21.3,25.0,5.43,5.85,57,21.32
TanChau,10.804,105.234,1986-01-06,0.0,28.5,19.6,23.9,5.0,4.39,57,20.44
TanChau,10.804,105.234,1986-01-07,0.0,28.8,20.1,24.1,5.4,5.18,56,21.36
TanChau,10.804,105.234,1986-01-08,0.0,28.2,19.7,23.7,4.96,4.82,57,20.1
TanChau,10.804,105.234,1986-01-09,0.0,29.8,19.5,24.5,5.53,4.95,55,20.93
TanChau,10.804,105.234,1986-01-10,0.0,29.7,20.4,24.7,5.09,5.03,58,21.32
TanChau,10.804,105.234,1986-01-11,0.0,29.7,20.0,24.4,4.68,4.24,59,21.25
TanChau,10.804,105.234,1986-01-12,0.0,30.1,18.7,23.7,4.38,3.5,67,20.82
TanChau,10.804,105.234,1986-01-13,0.0,30.1,20.2,24.4,4.69,4.32,64,20.63
TanChau,10.804,105.234,1986-01-14,0.0,31.0,21.3,25.6,4.17,3.34,67,18.01
TanChau,10.804,105.234,1986-01-15,0.0,30.6,21.4,26.1,3.88,2.51,74,17.88
TanChau,10.804,105.234,1986-01-16,0.0,30.1,22.3,26.2,3.54,3.68,78,16.26
TanChau,10.804,105.234,1986-01-17,0.0,30.3,23.1,26.4,2.98,2.84,75,13.19
TanChau,10.804,105.234,1986-01-18,4.7,30.0,23.8,26.3,3.25,2.53,81,15.39
TanChau,10.804,105.234,1986-01-19,0.9,29.4,23.3,25.8,3.37,2.51,84,16.49
TanChau,10.804,105.234,1986-01-20,0.0,29.6,23.4,26.0,2.85,3.1,78,12.58
TanChau,10.804,105.234,1986-01-21,0.0,30.9,22.1,26.1,4.02,3.58,73,18.24
TanChau,10.804,105.234,1986-01-22,0.0,29.2,21.7,25.2,3.15,2.22,73,14.04
TanChau,10.804,105.234,1986-01-23,0.3,30.1,21.6,25.5,3.55,2.75,75,16.3
TanChau,10.804,105.234,1986-01-24,0.0,30.5,21.9,25.5,3.56,2.72,75,16.38
TanChau,10.804,105.234,1986-01-25,0.1,31.0,21.0,25.5,4.25,3.16,72,19.59
TanChau,10.804,105.234,1986-01-26,0.0,31.2,20.6,25.4,4.8,3.49,66,21.71
TanChau,10.804,105.234,1986-01-27,0.0,30.7,20.0,24.9,4.95,4.39,65,22.34
TanChau,10.804,105.234,1986-01-28,0.0,30.2,19.5,24.7,4.8,3.54,65,21.89
TanChau,10.804,105.234,1986-01-29,0.0,30.4,18.7,24.3,4.38,2.13,69,21.68
TanChau,10.804,105.234,1986-01-30,0.0,30.9,20.2,25.4,4.09,2.83,70,19.32
TanChau,10.804,105.234,1986-01-31,0.2,30.4,21.7,25.6,3.59,2.83,77,16.42
TanChau,10.804,105.234,1986-02-01,0.0,30.7,22.1,26.2,3.83,2.89,73,17.2
TanChau,10.804,105.234,1986-02-02,0.1,30.5,21.8,26.1,4.1,2.7,73,18.49
TanChau,10.804,105.234,1986-02-03,0.1,30.7,22.4,26.4,4.02,2.61,73,18.31
TanChau,10.804,105.234,1986-02-04,0.7,30.4,22.9,26.4,4.01,2.66,77,18.3
TanChau,10.804,105.234,1986-02-05,0.3,31.1,22.9,26.6,4.15,2.33,78,19.22
TanChau,10.804,105.234,1986-02-06,1.2,31.0,23.0,26.7,3.9,2.19,77,18.09
TanChau,10.804,105.234,1986-02-07,0.0,31.5,21.9,26.6,4.68,3.62,70,20.74
TanChau,10.804,105.234,1986-02-08,0.1,32.1,22.8,26.8,4.86,4.07,69,19.96
TanChau,10.804,105.234,1986-02-09,0.0,31.4,21.1,26.1,4.97,3.45,67,21.98
TanChau,10.804,105.234,1986-02-10,0.0,32.2,20.6,26.2,5.22,3.23,63,22.9
TanChau,10.804,105.234,1986-02-11,0.0,31.7,21.1,26.2,4.98,2.69,62,22.53
TanChau,10.804,105.234,1986-02-12,0.0,31.6,20.7,25.8,4.95,2.97,67,23.32
TanChau,10.804,105.234,1986-02-13,0.0,32.0,20.8,26.3,4.82,2.95,67,22.1
TanChau,10.804,105.234,1986-02-14,0.0,31.8,22.7,26.9,3.77,2.83,67,15.29
TanChau,10.804,105.234,1986-02-15,0.0,32.2,22.9,27.2,4.49,2.95,73,19.64
TanChau,10.804,105.234,1986-02-16,0.0,31.9,24.0,27.2,4.19,3.24,76,18.05
TanChau,10.804,105.234,1986-02-17,0.0,33.2,22.7,27.5,5.22,2.97,69,23.16
TanChau,10.804,105.234,1986-02-18,0.0,31.9,23.4,27.2,3.7,2.92,75,14.97
TanChau,10.804,105.234,1986-02-19,0.1,33.9,23.5,27.7,5.38,4.6,74,22.66
TanChau,10.804,105.234,1986-02-20,1.0,33.5,23.5,27.7,4.8,3.5,75,20.96
TanChau,10.804,105.234,1986-02-21,24.4,31.0,22.9,26.1,3.7,3.51,81,17.12
TanChau,10.804,105.234,1986-02-22,58.8,25.2,22.8,23.8,1.14,2.19,92,5.02
TanChau,10.804,105.234,1986-02-23,0.1,29.6,22.6,25.6,4.02,3.16,81,19.73
TanChau,10.804,105.234,1986-02-24,0.5,29.4,22.0,25.4,4.13,3.47,82,20.02
TanChau,10.804,105.234,1986-02-25,0.0,29.7,21.2,25.3,4.94,3.74,75,23.63
TanChau,10.804,105.234,1986-02-26,0.0,29.9,20.5,25.0,5.11,4.41,74,23.98
TanChau,10.804,105.234,1986-02-27,0.0,30.1,20.3,24.9,5.2,4.21,73,24.25
TanChau,10.804,105.234,1986-02-28,0.0,31.0,20.1,25.4,5.32,3.72,72,25.08
TanChau,10.804,105.234,1986-03-01,0.0,30.9,20.4,25.5,5.26,3.36,70,24.91
TanChau,10.804,105.234,1986-03-02,0.0,30.6,22.4,25.7,5.94,5.86,58,25.24
TanChau,10.804,105.234,1986-03-03,0.0,28.3,19.1,23.4,6.05,6.33,52,25.65
TanChau,10.804,105.234,1986-03-04,0.0,28.3,18.1,22.6,5.38,3.57,58,25.6
TanChau,10.804,105.234,1986-03-05,0.0,30.1,17.5,23.6,5.31,3.59,62,25.13
TanChau,10.804,105.234,1986-03-06,0.0,30.6,19.3,25.1,4.63,2.77,71,22.04
TanChau,10.804,105.234,1986-03-07,0.0,32.4,21.9,27.1,5.41,4.09,66,23.49
TanChau,10.804,105.234,1986-03-08,0.0,32.1,22.4,26.9,5.07,3.41,66,21.93
TanChau,10.804,105.234,1986-03-09,0.0,33.1,22.6,27.7,5.73,4.33,62,24.24
TanChau,10.804,105.234,1986-03-10,0.1,33.7,23.5,28.2,5.67,3.68,66,24.01
TanChau,10.804,105.234,1986-03-11,0.0,33.2,23.3,28.0,5.53,3.47,67,23.22
TanChau,10.804,105.234,1986-03-12,0.0,33.4,23.4,28.3,5.55,3.28,67,23.18
TanChau,10.804,105.234,1986-03-13,0.0,32.7,23.6,28.2,4.46,2.94,69,18.1
TanChau,10.804,105.234,1986-03-14,0.0,33.0,23.6,28.4,4.47,3.05,69,18.67
TanChau,10.804,105.234,1986-03-15,0.0,34.5,24.4,29.0,5.51,2.6,69,23.91
TanChau,10.804,105.234,1986-03-16,0.0,34.2,24.5,29.0,5.25,3.48,71,21.86
TanChau,10.804,105.234,1986-03-17,0.2,34.4,25.0,29.2,5.34,2.91,70,22.69
TanChau,10.804,105.234,1986-03-18,6.9,33.7,25.5,28.2,4.38,3.96,78,18.87
TanChau,10.804,105.234,1986-03-19,0.8,33.8,25.2,28.6,4.83,3.8,78,20.94
TanChau,10.804,105.234,1986-03-20,3.1,33.5,25.3,28.5,4.87,2.97,79,21.55
TanChau,10.804,105.234,1986-03-21,0.0,33.4,25.1,28.7,4.77,2.84,75,20.75
TanChau,10.804,105.234,1986-03-22,0.0,33.7,24.2,28.7,4.75,2.63,73,20.49
TanChau,10.804,105.234,1986-03-23,3.2,33.9,25.2,28.5,4.76,3.18,77,20.58
TanChau,10.804,105.234,1986-03-24,0.4,34.4,24.6,28.7,5.08,3.2,74,21.7
TanChau,10.804,105.234,1986-03-25,0.0,34.7,24.5,29.3,5.84,3.2,62,23.73
TanChau,10.804,105.234,1986-03-26,0.0,33.8,24.7,29.2,5.74,3.82,65,22.67
TanChau,10.804,105.234,1986-03-27,0.0,34.4,24.8,29.2,5.57,2.97,66,23.63
TanChau,10.804,105.234,1986-03-28,0.0,34.6,25.2,29.4,5.41,3.31,67,22.97
TanChau,10.804,105.234,1986-03-29,0.1,34.4,25.0,29.1,5.63,3.45,67,23.96
TanChau,10.804,105.234,1986-03-30,0.2,35.8,25.2,29.4,6.29,4.4,65,24.98
TanChau,10.804,105.234,1986-03-31,4.2,35.1,26.2,29.5,5.34,4.6,71,21.83
TanChau,10.804,105.234,1986-04-01,5.9,34.9,25.6,28.3,4.53,3.04,78,19.71
TanChau,10.804,105.234,1986-04-02,0.0,33.5,23.6,28.5,5.76,3.4,69,24.43
TanChau,10.804,105.234,1986-04-03,0.3,34.4,23.8,28.9,5.51,3.2,69,23.23
TanChau,10.804,105.234,1986-04-04,5.3,33.3,24.2,28.0,4.5,4.05,78,19.41
TanChau,10.804,105.234,1986-04-05,0.5,33.7,24.6,28.6,4.9,3.68,75,21.15
TanChau,10.804,105.234,1986-04-06,0.2,35.1,25.1,29.6,6.59,3.94,61,26.36
TanChau,10.804,105.234,1986-04-07,0.0,34.2,24.4,29.2,5.66,3.64,63,23.55
TanChau,10.804,105.234,1986-04-08,0.1,34.4,25.1,29.6,5.43,2.97,63,23.25
TanChau,10.804,105.234,1986-04-09,2.1,34.6,25.6,29.1,4.87,4.34,72,20.46
TanChau,10.804,105.234,1986-04-10,15.0,32.3,24.9,27.4,3.42,3.62,82,15.17
TanChau,10.804,105.234,1986-04-11,15.5,33.2,24.5,27.8,4.89,2.43,82,22.92
TanChau,10.804,105.234,1986-04-12,2.3,32.1,24.5,27.5,4.21,3.05,82,19.53
TanChau,10.804,105.234,1986-04-13,0.0,33.2,24.2,28.3,5.85,3.86,70,25.28
TanChau,10.804,105.234,1986-04-14,2.9,33.3,24.0,27.9,4.83,3.55,77,21.55
TanChau,10.804,105.234,1986-04-15,8.1,32.9,24.8,27.7,4.46,3.68,81,20.53
TanChau,10.804,105.234,1986-04-16,0.2,33.3,23.9,28.3,5.24,4.4,76,23.45
TanChau,10.804,105.234,1986-04-17,0.0,33.3,24.1,28.7,5.36,3.32,73,23.49
TanChau,10.804,105.234,1986-04-18,0.4,33.6,24.3,28.6,4.89,2.97,76,21.42
TanChau,10.804,105.234,1986-04-19,0.1,33.8,23.6,28.7,5.46,3.0,72,24.16
TanChau,10.804,105.234,1986-04-20,0.0,33.9,25.3,29.2,5.6,3.06,69,23.67
TanChau,10.804,105.234,1986-04-21,0.0,35.1,24.9,29.9,5.99,2.82,67,25.77
TanChau,10.804,105.234,1986-04-22,4.2,35.2,25.5,29.4,5.58,3.11,71,24.68
TanChau,10.804,105.234,1986-04-23,1.3,33.9,25.5,29.4,5.17,3.73,73,21.81
TanChau,10.804,105.234,1986-04-24,1.1,34.6,25.5,29.4,5.22,3.83,70,21.69
TanChau,10.804,105.234,1986-04-25,0.7,35.6,25.5,29.4,5.2,3.2,70,22.42
TanChau,10.804,105.234,1986-04-26,0.4,34.9,25.0,29.5,5.5,3.22,70,22.92
TanChau,10.804,105.234,1986-04-27,0.1,36.0,25.6,30.3,6.27,3.2,64,25.39
TanChau,10.804,105.234,1986-04-28,0.4,35.7,26.1,30.2,5.46,3.69,66,21.5
TanChau,10.804,105.234,1986-04-29,0.1,36.5,25.7,30.4,6.73,4.49,62,25.91
TanChau,10.804,105.234,1986-04-30,0.0,35.9,25.0,30.5,6.13,4.18,62,22.86
TanChau,10.804,105.234,1986-05-01,0.0,36.5,25.5,30.8,6.21,3.54,58,23.67
TanChau,10.804,105.234,1986-05-02,0.3,36.5,26.2,30.6,5.77,2.83,62,23.53
TanChau,10.804,105.234,1986-05-03,10.9,35.4,25.8,29.3,4.63,2.45,72,20.46
TanChau,10.804,105.234,1986-05-04,15.5,31.7,24.9,27.4,3.71,2.08,84,17.31
TanChau,10.804,105.234,1986-05-05,2.6,33.0,25.7,28.2,3.72,2.77,83,16.99
TanChau,10.804,105.234,1986-05-06,0.2,33.3,25.0,29.1,4.98,2.97,75,21.9
TanChau,10.804,105.234,1986-05-07,11.1,33.7,25.3,28.3,4.34,4.59,80,19.23
TanChau,10.804,105.234,1986-05-08,9.8,32.7,25.6,27.4,3.69,4.33,85,16.86
TanChau,10.804,105.234,1986-05-09,9.5,31.0,25.0,26.7,3.0,4.92,89,13.92
TanChau,10.804,105.234,1986-05-10,9.6,30.5,24.7,26.3,3.08,4.83,89,14.77
TanChau,10.804,105.234,1986-05-11,7.5,30.1,24.2,26.6,3.61,4.33,87,17.45
TanChau,10.804,105.234,1986-05-12,0.3,32.3,24.9,28.2,4.76,3.76,82,21.75
TanChau,10.804,105.234,1986-05-13,0.9,32.3,25.4,28.5,4.82,3.81,80,21.91
TanChau,10.804,105.234,1986-05-14,1.7,33.0,25.7,28.8,5.26,3.9,79,23.94
TanChau,10.804,105.234,1986-05-15,1.8,32.1,25.4,28.5,4.66,4.8,81,20.89
TanChau,10.804,105.234,1986-05-16,0.7,32.2,26.5,28.4,4.73,5.98,79,19.88
TanChau,10.804,105.234,1986-05-17,6.3,29.9,26.4,27.8,3.59,6.15,80,14.05
TanChau,10.804,105.234,1986-05-18,3.6,30.0,25.5,26.9,3.1,6.55,84,12.36
TanChau,10.804,105.234,1986-05-19,4.9,30.3,25.3,26.9,3.82,6.93,83,17.01
TanChau,10.804,105.234,1986-05-20,4.4,29.6,25.0,26.6,3.79,7.36,86,18.47
TanChau,10.804,105.234,1986-05-21,6.7,29.3,25.4,26.9,3.19,7.38,84,13.54
TanChau,10.804,105.234,1986-05-22,8.7,28.9,25.6,26.9,3.23,6.24,84,14.55
TanChau,10.804,105.234,1986-05-23,4.6,29.9,24.4,26.4,3.69,6.11,86,17.54
TanChau,10.804,105.234,1986-05-24,1.5,29.6,24.8,26.8,3.78,6.69,83,17.18
TanChau,10.804,105.234,1986-05-25,4.6,29.7,24.7,26.5,3.79,6.44,85,17.89
TanChau,10.804,105.234,1986-05-26,8.0,27.4,24.5,25.6,1.86,5.97,92,8.95
TanChau,10.804,105.234,1986-05-27,2.9,30.8,24.4,26.9,3.96,5.05,86,18.92
TanChau,10.804,105.234,1986-05-28,0.5,31.7,24.6,27.8,4.78,4.63,81,21.81
TanChau,10.804,105.234,1986-05-29,8.1,32.3,25.0,27.7,4.82,4.4,83,22.92
TanChau,10.804,105.234,1986-05-30,4.0,32.4,25.2,27.5,4.72,4.53,84,22.51
TanChau,10.804,105.234,1986-05-31,2.6,31.9,25.1,27.7,4.63,5.33,82,21.69
TanChau,10.804,105.234,1986-06-01,0.6,32.3,25.5,28.1,4.82,5.11,81,22.09
TanChau,10.804,105.234,1986-06-02,0.5,31.9,25.8,28.3,4.92,5.32,80,22.27
TanChau,10.804,105.234,1986-06-03,5.4,31.5,25.7,27.6,4.22,5.58,83,19.45
TanChau,10.804,105.234,1986-06-04,4.1,30.8,25.2,27.5,4.43,5.11,83,20.87
TanChau,10.804,105.234,1986-06-05,7.8,29.4,24.4,26.5,3.29,5.45,86,15.56
TanChau,10.804,105.234,1986-06-06,6.5,30.8,24.6,26.6,3.44,5.64,87,16.61
TanChau,10.804,105.234,1986-06-07,4.8,31.0,24.5,26.2,3.28,5.23,90,16.51
TanChau,10.804,105.234,1986-06-08,8.0,32.0,24.3,27.3,4.44,3.61,85,21.54
TanChau,10.804,105.234,1986-06-09,2.7,32.2,24.8,28.0,4.82,3.26,84,22.97
TanChau,10.804,105.234,1986-06-10,2.8,32.3,25.4,28.1,4.72,3.92,81,21.77
TanChau,10.804,105.234,1986-06-11,7.7,32.3,25.6,28.0,4.16,3.26,85,19.57
TanChau,10.804,105.234,1986-06-12,3.2,30.8,25.1,27.1,3.57,4.57,86,16.87
TanChau,10.804,105.234,1986-06-13,9.1,30.6,25.1,27.0,3.63,4.12,86,17.46
TanChau,10.804,105.234,1986-06-14,0.1,32.2,24.3,27.9,4.85,2.61,81,23.33
TanChau,10.804,105.234,1986-06-15,3.7,32.0,24.8,28.0,4.18,2.14,84,19.85
TanChau,10.804,105.234,1986-06-16,4.3,32.3,25.5,28.2,4.7,3.44,83,22.12
TanChau,10.804,105.234,1986-06-17,9.8,32.3,25.1,27.8,4.49,4.25,84,21.53
TanChau,10.804,105.234,1986-06-18,8.5,30.5,26.0,27.5,3.79,5.68,84,17.72
TanChau,10.804,105.234,1986-06-19,1.7,31.1,24.9,27.3,3.99,3.67,84,18.41
TanChau,10.804,105.234,1986-06-20,14.2,31.4,24.9,26.8,3.83,3.71,88,19.16
TanChau,10.804,105.234,1986-06-21,5.4,30.9,24.3,26.9,3.4,4.92,85,15.89
TanChau,10.804,105.234,1986-06-22,3.2,30.9,25.4,27.4,3.84,5.08,83,17.5
TanChau,10.804,105.234,1986-06-23,14.9,28.9,24.7,26.3,2.85,5.69,87,13.13
TanChau,10.804,105.234,1986-06-24,15.7,27.8,24.5,25.4,2.2,4.39,93,11.22
TanChau,10.804,105.234,1986-06-25,9.1,28.8,24.5,25.7,2.55,4.92,92,12.87
TanChau,10.804,105.234,1986-06-26,7.1,27.8,24.2,25.5,2.35,4.44,92,11.67
TanChau,10.804,105.234,1986-06-27,9.0,30.4,24.2,25.9,3.32,5.41,90,16.49
TanChau,10.804,105.234,1986-06-28,2.2,29.9,24.3,26.4,3.5,5.23,86,16.62
TanChau,10.804,105.234,1986-06-29,6.0,32.4,23.7,27.3,4.49,3.13,85,21.88
TanChau,10.804,105.234,1986-06-30,8.7,32.0,25.4,27.9,4.4,4.44,84,20.93
TanChau,10.804,105.234,1986-07-01,1.7,31.9,25.6,27.9,4.28,4.7,82,19.6
TanChau,10.804,105.234,1986-07-02,4.2,31.4,25.6,27.6,4.03,5.28,83,18.08
TanChau,10.804,105.234,1986-07-03,5.3,30.4,25.8,27.9,4.11,5.28,81,18.06
TanChau,10.804,105.234,1986-07-04,5.1,32.1,25.4,28.0,4.89,5.14,79,21.77
TanChau,10.804,105.234,1986-07-05,6.2,31.1,25.3,27.4,4.31,5.37,82,19.97
TanChau,10.804,105.234,1986-07-06,1.8,32.1,25.0,27.7,4.67,4.97,82,22.03
TanChau,10.804,105.234,1986-07-07,4.9,31.4,25.3,27.5,4.19,4.6,83,19.62
TanChau,10.804,105.234,1986-07-08,8.9,31.2,25.1,27.3,3.89,4.83,84,18.01
TanChau,10.804,105.234,1986-07-09,8.9,31.4,25.5,27.4,4.23,5.76,82,19.48
TanChau,10.804,105.234,1986-07-10,10.9,30.4,25.5,27.2,3.83,5.48,83,17.24
