station,lat,lon,date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,et0_fao_evapotranspiration,windspeed_10m_max,relative_humidity_2m_mean,shortwave_radiation_sum
MyTho,10.36,106.36,2017-09-14,6.0,31.7,24.7,27.2,3.43,3.25,88,16.44
MyTho,10.36,106.36,2017-09-15,0.9,30.5,24.9,26.6,3.3,4.55,87,15.52
MyTho,10.36,106.36,2017-09-16,9.3,29.9,24.4,26.1,2.68,3.13,91,13.37
MyTho,10.36,106.36,2017-09-17,7.0,31.6,23.9,26.9,3.99,2.91,88,19.52
MyTho,10.36,106.36,2017-09-18,7.8,32.1,24.1,27.6,4.64,3.71,83,22.04
MyTho,10.36,106.36,2017-09-19,16.7,31.8,24.3,26.8,3.89,2.69,90,19.22
MyTho,10.36,106.36,2017-09-20,11.5,29.2,24.9,26.4,2.73,3.13,94,13.55
MyTho,10.36,106.36,2017-09-21,25.4,28.0,24.2,25.2,2.0,3.2,96,10.03
MyTho,10.36,106.36,2017-09-22,20.6,28.7,23.9,24.7,1.51,3.61,98,7.55
MyTho,10.36,106.36,2017-09-23,21.6,29.0,23.6,25.3,2.23,4.1,95,11.56
MyTho,10.36,106.36,2017-09-24,13.0,27.4,24.1,25.1,1.63,3.62,96,8.4
MyTho,10.36,106.36,2017-09-25,5.8,28.8,23.8,25.3,2.27,3.42,94,11.73
MyTho,10.36,106.36,2017-09-26,8.9,30.2,24.1,26.6,3.33,2.91,89,16.3
MyTho,10.36,106.36,2017-09-27,3.2,31.5,24.2,26.8,3.39,2.61,89,16.2
MyTho,10.36,106.36,2017-09-28,12.8,30.3,23.6,26.3,3.31,2.27,92,16.21
MyTho,10.36,106.36,2017-09-29,6.1,31.3,23.6,26.4,3.69,3.45,90,18.23
MyTho,10.36,106.36,2017-09-30,5.5,31.3,24.3,26.4,3.42,2.77,90,16.84
MyTho,10.36,106.36,2017-10-01,16.0,31.0,24.0,26.3,3.23,3.24,90,16.19
MyTho,10.36,106.36,2017-10-02,30.1,26.9,23.9,24.9,1.49,4.74,98,7.59
MyTho,10.36,106.36,2017-10-03,10.0,28.6,24.0,25.1,1.95,3.96,95,9.67
MyTho,10.36,106.36,2017-10-04,2.0,31.7,23.1,26.7,4.2,2.51,86,20.42
MyTho,10.36,106.36,2017-10-05,8.2,32.0,23.7,26.9,4.07,3.28,89,19.83
MyTho,10.36,106.36,2017-10-06,12.5,31.7,23.7,26.3,3.49,2.13,92,17.09
MyTho,10.36,106.36,2017-10-07,15.6,30.2,24.2,26.7,3.28,1.75,91,16.23
MyTho,10.36,106.36,2017-10-08,13.6,31.1,24.1,26.8,3.78,2.6,89,18.66
MyTho,10.36,106.36,2017-10-09,2.2,31.4,23.9,27.0,3.66,3.16,87,17.86
MyTho,10.36,106.36,2017-10-10,2.0,31.6,24.6,27.7,3.97,2.32,85,18.88
MyTho,10.36,106.36,2017-10-11,9.3,31.3,24.4,26.7,3.2,2.34,90,15.7
MyTho,10.36,106.36,2017-10-12,16.7,32.1,24.2,26.6,3.57,2.19,92,17.7
MyTho,10.36,106.36,2017-10-13,20.0,29.8,24.0,25.8,2.93,2.48,93,14.54
MyTho,10.36,106.36,2017-10-14,21.1,29.2,23.9,25.6,2.19,2.8,95,11.14
MyTho,10.36,106.36,2017-10-15,12.6,27.3,24.0,25.1,1.29,3.9,98,6.86
MyTho,10.36,106.36,2017-10-16,5.9,30.9,24.4,26.9,3.48,4.61,87,16.57
MyTho,10.36,106.36,2017-10-17,28.1,29.7,23.9,26.1,2.61,2.94,92,12.78
MyTho,10.36,106.36,2017-10-18,24.8,29.6,23.6,24.9,2.0,3.34,95,9.71
MyTho,10.36,106.36,2017-10-19,17.1,30.2,23.8,25.9,2.68,4.34,93,13.37
MyTho,10.36,106.36,2017-10-20,10.7,31.9,23.9,26.4,3.78,3.2,89,18.45
MyTho,10.36,106.36,2017-10-21,7.6,29.8,23.5,25.9,3.05,2.02,92,15.08
MyTho,10.36,106.36,2017-10-22,17.6,27.3,23.6,25.2,2.33,2.28,95,12.05
MyTho,10.36,106.36,2017-10-23,23.4,29.0,23.1,25.6,2.94,3.31,93,15.04
MyTho,10.36,106.36,2017-10-24,15.3,28.4,23.8,25.8,2.82,3.47,92,14.29
MyTho,10.36,106.36,2017-10-25,3.1,30.8,23.7,26.2,3.59,2.46,89,17.69
MyTho,10.36,106.36,2017-10-26,1.4,31.2,24.1,26.8,3.76,2.32,85,18.13
MyTho,10.36,106.36,2017-10-27,15.8,30.5,24.3,26.1,2.92,2.83,89,14.07
MyTho,10.36,106.36,2017-10-28,5.1,27.4,23.8,25.5,1.93,2.11,92,9.23
MyTho,10.36,106.36,2017-10-29,0.0,28.8,23.0,25.8,2.55,1.91,85,12.19
MyTho,10.36,106.36,2017-10-30,0.4,31.0,22.7,26.8,4.5,3.71,74,20.14
MyTho,10.36,106.36,2017-10-31,1.6,29.9,23.4,25.8,3.05,2.75,80,13.23
MyTho,10.36,106.36,2017-11-01,26.2,25.3,23.4,24.3,0.7,2.86,99,3.36
MyTho,10.36,106.36,2017-11-02,15.2,27.1,23.4,25.1,1.79,3.79,95,9.11
MyTho,10.36,106.36,2017-11-03,0.0,30.5,22.0,25.8,4.22,2.8,81,20.57
MyTho,10.36,106.36,2017-11-04,3.3,28.0,22.4,25.1,2.5,3.12,79,9.72
MyTho,10.36,106.36,2017-11-05,13.6,28.1,22.7,24.9,1.8,3.82,93,8.82
MyTho,10.36,106.36,2017-11-06,1.2,30.9,23.5,26.7,3.52,2.2,88,16.9
MyTho,10.36,106.36,2017-11-07,10.8,27.8,24.5,26.0,1.94,3.14,93,9.42
MyTho,10.36,106.36,2017-11-08,13.6,30.9,23.9,26.3,3.6,2.61,89,18.07
MyTho,10.36,106.36,2017-11-09,1.5,31.2,22.9,26.4,3.74,2.16,88,18.36
MyTho,10.36,106.36,2017-11-10,13.8,29.9,23.5,25.6,2.38,2.42,93,11.66
MyTho,10.36,106.36,2017-11-11,7.1,30.6,23.4,26.2,3.32,2.16,89,16.34
MyTho,10.36,106.36,2017-11-12,10.2,30.3,24.7,26.4,3.08,2.69,90,15.24
MyTho,10.36,106.36,2017-11-13,1.5,29.4,24.9,26.7,3.25,3.54,86,15.58
MyTho,10.36,106.36,2017-11-14,2.1,30.2,23.9,26.7,3.78,3.51,85,18.3
MyTho,10.36,106.36,2017-11-15,3.5,30.9,24.2,26.8,3.36,3.77,87,15.87
MyTho,10.36,106.36,2017-11-16,5.2,30.1,25.5,27.2,3.86,4.4,85,18.82
MyTho,10.36,106.36,2017-11-17,1.4,31.5,24.7,27.6,3.74,2.25,85,17.97
MyTho,10.36,106.36,2017-11-18,3.8,31.7,23.9,27.1,3.76,2.12,87,18.1
MyTho,10.36,106.36,2017-11-19,5.4,26.8,23.3,24.9,0.97,2.92,95,4.12
MyTho,10.36,106.36,2017-11-20,3.7,29.2,22.8,25.7,3.24,4.68,87,15.38
MyTho,10.36,106.36,2017-11-21,0.3,30.6,24.8,27.2,4.14,4.49,84,19.78
MyTho,10.36,106.36,2017-11-22,0.4,31.1,24.3,27.2,4.0,3.96,84,18.77
MyTho,10.36,106.36,2017-11-23,0.6,31.3,23.4,27.0,4.0,2.72,84,18.97
MyTho,10.36,106.36,2017-11-24,1.5,30.9,24.0,26.7,3.75,3.18,87,18.49
MyTho,10.36,106.36,2017-11-25,3.7,31.4,23.7,26.8,4.07,3.49,83,19.26
MyTho,10.36,106.36,2017-11-26,1.2,31.1,23.7,26.9,3.87,4.27,86,18.6
MyTho,10.36,106.36,2017-11-27,1.3,31.4,23.0,26.9,3.98,2.89,83,19.17
MyTho,10.36,106.36,2017-11-28,3.8,29.7,23.8,26.2,2.28,2.67,88,10.54
MyTho,10.36,106.36,2017-11-29,6.8,28.4,23.9,25.6,1.85,3.38,94,9.33
MyTho,10.36,106.36,2017-11-30,0.0,31.7,22.5,26.8,4.25,2.71,83,20.38
MyTho,10.36,106.36,2017-12-01,0.0,31.3,23.3,27.0,3.82,2.22,81,18.27
MyTho,10.36,106.36,2017-12-02,4.0,30.0,24.9,26.8,2.74,4.63,85,12.57
MyTho,10.36,106.36,2017-12-03,24.7,29.9,23.9,26.1,2.44,2.51,92,11.92
MyTho,10.36,106.36,2017-12-04,21.7,26.8,24.3,25.6,1.8,4.5,92,8.97
MyTho,10.36,106.36,2017-12-05,17.9,30.1,23.8,26.0,3.05,2.97,90,15.29
MyTho,10.36,106.36,2017-12-06,0.2,30.4,22.9,26.4,3.5,3.33,83,16.43
MyTho,10.36,106.36,2017-12-07,6.8,29.6,24.2,26.3,2.54,2.48,90,12.54
MyTho,10.36,106.36,2017-12-08,2.9,28.6,24.0,26.0,2.86,2.7,87,13.9
MyTho,10.36,106.36,2017-12-09,0.1,28.8,20.6,24.8,3.71,2.59,76,17.62
MyTho,10.36,106.36,2017-12-10,0.0,29.2,21.6,25.0,3.59,2.66,79,17.26
MyTho,10.36,106.36,2017-12-11,0.0,29.8,21.6,25.3,3.63,2.91,81,17.34
MyTho,10.36,106.36,2017-12-12,0.8,29.3,22.4,26.2,3.23,2.25,82,15.38
MyTho,10.36,106.36,2017-12-13,2.2,29.3,23.4,25.8,3.19,2.45,87,15.78
MyTho,10.36,106.36,2017-12-14,4.4,28.5,23.3,25.2,2.32,2.12,92,11.48
MyTho,10.36,106.36,2017-12-15,2.2,29.5,22.9,25.7,3.17,2.64,89,15.81
MyTho,10.36,106.36,2017-12-16,1.6,30.1,23.0,25.7,3.06,2.42,89,15.07
MyTho,10.36,106.36,2017-12-17,0.4,29.7,22.3,25.3,3.94,4.04,72,17.04
MyTho,10.36,106.36,2017-12-18,0.0,28.1,19.7,23.5,4.62,3.09,65,21.32
MyTho,10.36,106.36,2017-12-19,0.5,27.7,20.1,23.5,3.64,2.92,65,15.25
MyTho,10.36,106.36,2017-12-20,0.0,24.7,20.6,22.3,2.81,3.72,57,6.74
MyTho,10.36,106.36,2017-12-21,0.6,24.2,20.2,22.0,2.73,4.74,65,7.65
MyTho,10.36,106.36,2017-12-22,0.0,29.6,21.9,25.1,3.57,3.4,75,15.51
MyTho,10.36,106.36,2017-12-23,0.0,30.6,22.3,25.8,3.84,3.81,79,18.19
MyTho,10.36,106.36,2017-12-24,0.0,30.4,22.6,25.9,4.19,4.16,78,19.58
MyTho,10.36,106.36,2017-12-25,18.9,25.1,19.5,21.9,1.42,5.0,83,2.9
MyTho,10.36,106.36,2017-12-26,4.1,27.9,20.8,24.4,2.89,6.02,87,14.1
MyTho,10.36,106.36,2017-12-27,3.4,27.0,24.3,25.5,2.25,4.65,87,9.83
MyTho,10.36,106.36,2017-12-28,6.2,30.2,22.8,26.1,3.85,4.01,85,18.74
MyTho,10.36,106.36,2017-12-29,0.5,31.0,23.4,26.6,4.05,3.26,81,18.92
MyTho,10.36,106.36,2017-12-30,0.0,30.0,22.9,26.1,3.89,3.72,82,18.64
MyTho,10.36,106.36,2017-12-31,0.0,29.6,21.7,25.2,4.14,3.06,74,19.41
MyTho,10.36,106.36,2018-01-01,0.0,29.9,21.4,25.1,4.02,2.9,76,19.37
MyTho,10.36,106.36,2018-01-02,0.0,30.3,21.3,25.1,4.08,2.52,79,19.96
MyTho,10.36,106.36,2018-01-03,0.0,31.4,21.6,26.0,4.23,2.88,81,20.07
MyTho,10.36,106.36,2018-01-04,0.0,31.2,23.3,26.6,3.14,3.01,82,14.65
MyTho,10.36,106.36,2018-01-05,1.5,28.5,24.0,25.8,2.66,4.13,87,12.55
MyTho,10.36,106.36,2018-01-06,0.8,29.0,24.1,26.1,3.35,5.15,86,16.03
MyTho,10.36,106.36,2018-01-07,2.2,30.0,24.3,26.3,3.71,3.72,86,18.04
MyTho,10.36,106.36,2018-01-08,1.0,29.8,24.1,26.2,3.54,4.21,86,17.26
MyTho,10.36,106.36,2018-01-09,0.9,30.1,23.9,26.4,3.75,4.43,83,17.67
MyTho,10.36,106.36,2018-01-10,2.4,31.7,23.1,26.2,3.51,3.16,83,16.64
MyTho,10.36,106.36,2018-01-11,0.7,30.3,22.6,25.8,4.02,3.18,78,19.11
MyTho,10.36,106.36,2018-01-12,0.0,30.6,21.1,25.0,4.43,2.98,70,20.43
MyTho,10.36,106.36,2018-01-13,0.0,29.8,20.2,24.4,4.32,2.85,72,20.41
MyTho,10.36,106.36,2018-01-14,0.3,27.3,22.1,24.1,2.16,2.39,82,9.92
MyTho,10.36,106.36,2018-01-15,0.6,30.6,22.8,25.5,3.32,2.51,82,15.9
MyTho,10.36,106.36,2018-01-16,5.4,28.6,22.6,24.9,2.5,2.5,91,12.43
MyTho,10.36,106.36,2018-01-17,0.4,28.1,23.4,25.1,1.76,2.22,87,7.97
MyTho,10.36,106.36,2018-01-18,0.8,30.5,22.9,25.8,3.86,2.64,80,18.11
MyTho,10.36,106.36,2018-01-19,13.5,28.2,23.6,24.8,2.19,3.64,87,9.65
MyTho,10.36,106.36,2018-01-20,0.1,31.1,22.5,26.2,4.26,3.94,80,19.29
MyTho,10.36,106.36,2018-01-21,2.0,29.8,23.5,25.9,3.03,3.08,82,13.7
MyTho,10.36,106.36,2018-01-22,0.4,28.9,23.8,25.5,1.93,3.11,86,8.37
MyTho,10.36,106.36,2018-01-23,5.3,30.8,24.4,26.2,3.8,3.27,81,17.7
MyTho,10.36,106.36,2018-01-24,1.4,30.0,23.6,25.9,3.65,3.7,79,16.25
MyTho,10.36,106.36,2018-01-25,0.3,29.7,23.0,25.7,3.84,3.76,79,17.83
MyTho,10.36,106.36,2018-01-26,1.3,30.5,22.7,25.6,3.09,3.2,82,13.9
MyTho,10.36,106.36,2018-01-27,10.7,30.1,23.4,25.8,3.4,3.28,86,16.41
MyTho,10.36,106.36,2018-01-28,4.8,30.4,24.3,26.1,3.43,3.05,85,16.2
MyTho,10.36,106.36,2018-01-29,0.3,29.9,23.8,26.2,3.46,2.7,81,15.92
MyTho,10.36,106.36,2018-01-30,0.7,30.2,23.0,25.9,3.32,2.62,82,15.44
MyTho,10.36,106.36,2018-01-31,2.1,30.9,22.8,26.1,3.8,3.4,83,17.97
MyTho,10.36,106.36,2018-02-01,0.3,31.1,23.0,26.3,4.43,3.94,75,19.65
MyTho,10.36,106.36,2018-02-02,0.5,30.2,23.1,25.8,4.4,3.86,71,18.66
MyTho,10.36,106.36,2018-02-03,0.2,30.4,21.9,25.4,4.25,3.32,74,19.74
MyTho,10.36,106.36,2018-02-04,0.0,30.1,21.0,25.2,4.48,3.72,72,20.44
MyTho,10.36,106.36,2018-02-05,0.0,29.7,20.2,24.4,4.64,3.11,73,22.68
MyTho,10.36,106.36,2018-02-06,0.0,29.0,19.1,23.8,4.34,3.24,70,21.1
MyTho,10.36,106.36,2018-02-07,0.2,27.7,20.6,23.7,3.56,3.04,74,16.64
MyTho,10.36,106.36,2018-02-08,0.0,28.4,20.7,24.0,3.72,3.56,74,16.96
MyTho,10.36,106.36,2018-02-09,0.0,27.5,21.5,24.0,3.88,4.48,76,17.93
MyTho,10.36,106.36,2018-02-10,0.2,28.6,20.2,24.4,3.08,3.4,80,14.49
MyTho,10.36,106.36,2018-02-11,0.0,29.9,21.9,25.1,3.41,4.44,76,15.15
MyTho,10.36,106.36,2018-02-12,0.0,31.5,21.2,25.5,4.85,3.54,74,22.81
MyTho,10.36,106.36,2018-02-13,0.0,31.0,20.4,25.3,4.2,3.75,74,18.9
MyTho,10.36,106.36,2018-02-14,0.0,32.8,20.9,25.9,4.96,3.54,73,22.96
MyTho,10.36,106.36,2018-02-15,0.0,32.2,21.7,26.1,4.57,2.79,76,21.11
MyTho,10.36,106.36,2018-02-16,0.0,32.2,23.6,26.7,3.26,3.41,79,14.55
MyTho,10.36,106.36,2018-02-17,0.0,30.9,22.8,26.2,4.37,4.02,77,19.39
MyTho,10.36,106.36,2018-02-18,4.7,31.1,23.6,26.3,3.87,4.44,80,17.4
MyTho,10.36,106.36,2018-02-19,0.0,30.9,24.3,26.7,5.38,6.22,74,23.34
MyTho,10.36,106.36,2018-02-20,0.0,31.6,24.1,26.7,5.39,5.13,72,22.74
MyTho,10.36,106.36,2018-02-21,0.1,30.6,23.6,26.5,4.87,4.7,76,21.69
MyTho,10.36,106.36,2018-02-22,0.3,31.8,24.1,27.0,4.87,5.14,75,20.74
MyTho,10.36,106.36,2018-02-23,0.0,32.3,23.6,27.2,5.59,5.77,71,23.28
MyTho,10.36,106.36,2018-02-24,0.0,33.2,23.2,27.1,5.89,4.35,67,24.39
MyTho,10.36,106.36,2018-02-25,0.0,32.7,23.6,27.2,5.59,4.78,69,22.66
MyTho,10.36,106.36,2018-02-26,0.0,32.5,23.1,26.8,5.5,3.74,69,23.73
MyTho,10.36,106.36,2018-02-27,0.4,32.0,22.6,26.9,4.52,3.55,72,19.22
MyTho,10.36,106.36,2018-02-28,0.4,31.5,24.7,27.3,5.07,5.01,71,21.11
MyTho,10.36,106.36,2018-03-01,0.1,31.2,24.6,27.1,4.44,4.78,78,19.42
MyTho,10.36,106.36,2018-03-02,0.3,32.1,24.1,27.3,4.35,3.31,79,19.26
MyTho,10.36,106.36,2018-03-03,0.2,31.9,24.4,27.3,4.69,3.83,79,20.9
MyTho,10.36,106.36,2018-03-04,0.0,33.8,23.0,27.5,5.17,3.67,77,23.32
MyTho,10.36,106.36,2018-03-05,0.1,32.3,24.3,27.5,4.83,3.8,79,21.5
MyTho,10.36,106.36,2018-03-06,0.7,32.4,24.0,27.6,4.76,3.58,78,20.86
MyTho,10.36,106.36,2018-03-07,0.0,32.8,24.9,27.7,6.0,4.97,71,25.4
MyTho,10.36,106.36,2018-03-08,0.0,32.7,24.6,27.8,5.44,4.58,72,22.6
MyTho,10.36,106.36,2018-03-09,0.0,33.9,23.8,28.0,5.79,4.27,67,23.77
MyTho,10.36,106.36,2018-03-10,0.4,32.0,23.6,27.3,5.17,4.02,70,21.98
MyTho,10.36,106.36,2018-03-11,0.0,33.3,23.7,27.4,5.74,4.24,65,23.76
MyTho,10.36,106.36,2018-03-12,0.1,32.7,23.8,27.6,5.3,4.38,67,21.52
MyTho,10.36,106.36,2018-03-13,0.6,31.7,24.7,27.4,5.38,4.17,69,22.19
MyTho,10.36,106.36,2018-03-14,0.0,31.5,24.0,26.9,4.93,4.2,76,21.93
MyTho,10.36,106.36,2018-03-15,2.0,30.5,24.4,26.8,4.04,3.58,80,17.87
MyTho,10.36,106.36,2018-03-16,2.0,30.1,24.4,26.4,3.9,3.85,82,17.96
MyTho,10.36,106.36,2018-03-17,0.1,31.2,24.6,27.2,4.69,4.89,78,20.32
MyTho,10.36,106.36,2018-03-18,0.0,32.3,24.9,27.6,5.73,5.0,73,24.79
MyTho,10.36,106.36,2018-03-19,0.2,32.6,24.0,27.5,4.96,3.64,77,21.91
MyTho,10.36,106.36,2018-03-20,0.0,33.8,24.6,28.0,5.33,3.4,77,23.7
MyTho,10.36,106.36,2018-03-21,1.5,33.2,24.4,27.7,4.92,3.26,77,21.54
MyTho,10.36,106.36,2018-03-22,6.9,32.2,24.0,26.7,3.9,2.97,80,17.61
MyTho,10.36,106.36,2018-03-23,0.4,31.6,24.6,27.3,5.63,4.83,65,22.55
MyTho,10.36,106.36,2018-03-24,0.0,33.0,23.6,27.5,5.76,4.2,65,23.36
MyTho,10.36,106.36,2018-03-25,0.7,31.2,24.6,27.4,4.83,4.26,73,19.65
MyTho,10.36,106.36,2018-03-26,0.0,33.7,24.5,27.7,5.28,4.1,70,21.76
MyTho,10.36,106.36,2018-03-27,1.0,33.5,23.5,27.3,5.16,3.8,73,22.37
MyTho,10.36,106.36,2018-03-28,0.5,31.2,24.7,27.3,4.81,3.69,73,20.04
MyTho,10.36,106.36,2018-03-29,0.2,31.9,24.8,27.7,4.46,3.77,71,18.29
MyTho,10.36,106.36,2018-03-30,0.5,31.3,24.5,27.2,4.19,3.4,77,17.87
MyTho,10.36,106.36,2018-03-31,2.1,30.3,24.7,26.6,3.58,3.74,77,14.72
MyTho,10.36,106.36,2018-04-01,0.2,30.3,24.1,26.8,4.22,3.47,74,17.78
MyTho,10.36,106.36,2018-04-02,0.1,31.9,23.7,27.0,4.53,3.42,70,18.24
MyTho,10.36,106.36,2018-04-03,0.0,31.3,24.6,27.4,4.81,4.12,73,20.04
MyTho,10.36,106.36,2018-04-04,0.0,31.1,24.5,27.1,4.95,3.92,75,21.38
MyTho,10.36,106.36,2018-04-05,0.1,31.2,24.4,27.3,4.69,3.92,77,20.59
MyTho,10.36,106.36,2018-04-06,0.1,31.8,24.4,27.5,4.64,3.98,76,19.71
MyTho,10.36,106.36,2018-04-07,1.0,32.5,25.1,27.9,5.12,4.82,71,20.51
MyTho,10.36,106.36,2018-04-08,0.3,31.3,24.1,27.0,3.67,3.0,77,16.15
MyTho,10.36,106.36,2018-04-09,0.0,32.9,23.6,27.8,5.93,5.28,69,24.96
MyTho,10.36,106.36,2018-04-10,0.3,33.6,26.0,28.5,5.43,4.52,70,21.08
MyTho,10.36,106.36,2018-04-11,0.0,32.8,25.7,28.4,5.35,5.03,77,22.75
MyTho,10.36,106.36,2018-04-12,0.0,34.5,25.7,29.0,5.76,3.91,73,24.27
MyTho,10.36,106.36,2018-04-13,0.2,34.3,25.3,28.7,5.4,4.3,76,23.2
MyTho,10.36,106.36,2018-04-14,0.3,33.6,25.6,28.8,5.28,4.21,77,22.59
MyTho,10.36,106.36,2018-04-15,0.3,34.0,25.6,28.8,4.89,3.58,77,20.71
MyTho,10.36,106.36,2018-04-16,0.7,34.2,25.4,28.9,5.5,5.32,73,22.05
MyTho,10.36,106.36,2018-04-17,0.4,34.4,26.6,29.2,5.62,4.61,69,21.96
MyTho,10.36,106.36,2018-04-18,1.5,32.4,25.3,28.3,4.42,3.89,74,18.63
MyTho,10.36,106.36,2018-04-19,0.1,32.8,25.9,28.7,5.21,4.09,71,20.85
MyTho,10.36,106.36,2018-04-20,0.2,33.2,25.6,28.6,5.57,4.46,71,22.73
MyTho,10.36,106.36,2018-04-21,0.0,32.9,25.7,28.5,5.05,3.86,75,21.27
MyTho,10.36,106.36,2018-04-22,2.0,32.9,25.7,28.5,4.81,4.02,77,20.84
MyTho,10.36,106.36,2018-04-23,1.7,34.0,25.3,28.5,4.24,2.41,80,18.81
MyTho,10.36,106.36,2018-04-24,1.1,34.1,25.5,28.9,4.59,2.76,76,20.06
MyTho,10.36,106.36,2018-04-25,0.1,34.7,24.9,29.3,4.86,3.38,75,21.0
MyTho,10.36,106.36,2018-04-26,3.8,33.8,25.8,28.9,4.58,3.61,78,19.85
MyTho,10.36,106.36,2018-04-27,1.8,33.8,26.1,29.3,5.03,4.49,76,20.68
MyTho,10.36,106.36,2018-04-28,0.2,33.2,27.0,29.5,5.3,5.1,72,20.84
MyTho,10.36,106.36,2018-04-29,2.4,32.1,25.5,28.1,3.94,3.86,79,16.57
MyTho,10.36,106.36,2018-04-30,4.1,33.0,24.6,28.4,4.53,3.54,79,20.04
MyTho,10.36,106.36,2018-05-01,2.5,33.3,25.9,28.9,4.68,3.47,76,20.32
MyTho,10.36,106.36,2018-05-02,5.7,35.5,23.7,29.3,5.08,3.09,73,22.55
MyTho,10.36,106.36,2018-05-03,3.8,33.5,24.1,28.4,4.76,3.72,78,20.82
MyTho,10.36,106.36,2018-05-04,17.3,30.3,24.8,27.1,3.41,3.33,85,15.97
MyTho,10.36,106.36,2018-05-05,8.6,29.0,25.2,26.5,2.46,3.0,88,11.44
MyTho,10.36,106.36,2018-05-06,3.4,31.3,25.6,27.7,3.81,2.55,85,17.94
MyTho,10.36,106.36,2018-05-07,6.9,32.8,24.9,27.6,3.92,3.6,86,18.78
MyTho,10.36,106.36,2018-05-08,7.3,33.2,25.5,27.8,4.06,3.0,84,18.9
MyTho,10.36,106.36,2018-05-09,3.7,32.1,25.3,27.5,4.15,3.45,87,20.1
MyTho,10.36,106.36,2018-05-10,2.6,32.5,24.5,27.8,4.25,2.9,84,20.34
MyTho,10.36,106.36,2018-05-11,1.3,32.2,24.9,28.0,3.65,2.83,81,16.17
MyTho,10.36,106.36,2018-05-12,0.3,31.9,25.7,28.6,4.68,3.69,78,20.57
MyTho,10.36,106.36,2018-05-13,14.5,31.3,24.4,27.5,3.86,3.53,85,18.1
MyTho,10.36,106.36,2018-05-14,5.1,31.9,25.2,28.3,4.28,2.55,82,19.84
MyTho,10.36,106.36,2018-05-15,1.0,31.6,25.7,28.4,4.03,3.53,81,18.15
MyTho,10.36,106.36,2018-05-16,5.2,31.4,25.2,27.8,4.1,3.33,84,19.44
MyTho,10.36,106.36,2018-05-17,2.2,33.1,25.4,28.4,4.16,2.39,82,19.35
MyTho,10.36,106.36,2018-05-18,6.0,32.6,25.4,28.1,4.15,2.41,85,19.63
MyTho,10.36,106.36,2018-05-19,8.8,34.0,24.7,27.7,4.16,2.02,86,19.85
MyTho,10.36,106.36,2018-05-20,3.5,32.1,25.0,27.5,3.71,1.56,87,17.85
MyTho,10.36,106.36,2018-05-21,5.5,32.7,25.0,27.6,3.92,2.77,86,18.55
MyTho,10.36,106.36,2018-05-22,27.8,30.3,24.6,26.3,2.65,3.62,93,13.27
MyTho,10.36,106.36,2018-05-23,5.7,32.4,24.4,27.3,3.7,3.74,86,17.47
MyTho,10.36,106.36,2018-05-24,16.0,30.0,24.7,26.9,3.01,3.34,89,14.67
MyTho,10.36,106.36,2018-05-25,0.0,33.5,24.3,28.5,4.71,2.35,81,21.86
MyTho,10.36,106.36,2018-05-26,3.0,31.6,26.6,28.4,3.99,2.63,86,19.24
MyTho,10.36,106.36,2018-05-27,3.3,33.6,25.0,28.6,4.36,2.48,82,19.96
MyTho,10.36,106.36,2018-05-28,11.4,32.4,24.9,28.2,3.97,2.46,85,18.68
MyTho,10.36,106.36,2018-05-29,17.3,31.0,25.3,27.4,3.3,3.26,87,16.1
MyTho,10.36,106.36,2018-05-30,1.3,32.3,25.5,28.5,4.61,3.51,81,20.93
MyTho,10.36,106.36,2018-05-31,4.0,31.7,25.0,27.4,3.52,3.0,89,16.7
MyTho,10.36,106.36,2018-06-01,3.0,32.0,24.2,27.1,3.75,3.18,88,18.01
MyTho,10.36,106.36,2018-06-02,31.7,26.7,23.2,25.1,1.21,2.71,97,5.57
MyTho,10.36,106.36,2018-06-03,1.7,27.1,23.5,25.1,1.67,3.14,92,7.51
MyTho,10.36,106.36,2018-06-04,9.0,28.7,24.5,26.3,2.53,3.52,92,12.82
MyTho,10.36,106.36,2018-06-05,9.7,31.9,24.8,27.1,3.91,5.04,88,19.43
MyTho,10.36,106.36,2018-06-06,6.0,32.4,25.2,27.6,3.75,3.74,88,17.87
MyTho,10.36,106.36,2018-06-07,4.7,31.8,25.8,27.8,4.26,5.58,86,20.85
MyTho,10.36,106.36,2018-06-08,7.9,29.3,25.5,27.1,2.42,4.6,88,10.49
MyTho,10.36,106.36,2018-06-09,9.1,30.4,24.3,26.8,3.49,4.07,85,15.55
MyTho,10.36,106.36,2018-06-10,1.5,29.9,24.5,26.7,2.46,4.1,88,10.72
MyTho,10.36,106.36,2018-06-11,7.6,31.4,25.3,26.9,3.42,4.31,87,16.36
MyTho,10.36,106.36,2018-06-12,13.5,30.6,24.7,26.7,3.14,4.05,91,15.51
MyTho,10.36,106.36,2018-06-13,1.7,30.9,25.6,27.5,2.7,3.57,88,12.2
MyTho,10.36,106.36,2018-06-14,3.6,30.5,25.8,27.5,2.61,4.77,88,11.65
MyTho,10.36,106.36,2018-06-15,2.7,30.9,25.7,27.7,3.78,4.87,83,17.07
MyTho,10.36,106.36,2018-06-16,5.4,28.9,25.0,26.8,3.0,5.35,87,13.91
MyTho,10.36,106.36,2018-06-17,0.9,29.2,25.1,26.8,2.96,5.92,84,12.37
MyTho,10.36,106.36,2018-06-18,10.7,28.7,24.3,25.9,2.45,4.75,92,12.33
