date,TanChau_Discharge,MyTho_EC,MyTho_Salinity,TanChau_Discharge_lag_1d,TanChau_Discharge_lag_3d,TanChau_Discharge_lag_5d,TanChau_Discharge_lag_7d,TanChau_Discharge_lag_14d,TanChau_Discharge_lag_21d,TanChau_Discharge_lag_30d,TanChau_Discharge_roll_3d,TanChau_Discharge_roll_7d,TanChau_Discharge_roll_14d
2015-06-22,1592.9023,36.120000000000005,23.1168,1352.2715,801.375,664.27734,673.2617,569.94727,571.80273,635.9004,1353.916015625,981.9009486607143,792.7188895089286
2015-06-23,2549.9746,35.480000000000004,22.7072,1592.9023,1116.5742,667.21484,678.6914,572.7832,539.2715,655.8672,1831.7161458333333,1249.2271205357142,933.9468470982143
2015-06-24,4356.207,34.84,22.297600000000003,2549.9746,1352.2715,801.375,664.27734,574.4258,522.0781,721.72266,2833.0279947916665,1776.6456473214287,1204.0740792410713
2015-06-25,5195.8613,34.2,21.888,4356.207,1592.9023,1116.5742,667.21484,576.6621,519.38477,763.6406,4034.0143229166665,2423.595145089286,1534.016880580357
2015-06-26,4577.248,33.56,21.4784,5195.8613,2549.9746,1352.2715,801.375,582.9922,528.3965,753.88086,4709.772135416667,2963.0055803571427,1819.3208705357142
2015-06-27,3796.463,32.92,21.068800000000003,4577.248,4356.207,1592.9023,1116.5742,603.80664,545.1914,724.0117,4523.190755208333,3345.8468191964284,2047.3677455357142
2015-06-28,3166.0508,32.28,20.659200000000002,3796.463,5195.8613,2549.9746,1352.2715,640.8262,560.9961,692.8418,3846.5872395833335,3604.9581473214284,2227.7409319196427
2015-06-29,2833.123,31.64,20.2496,3166.0508,4577.248,4356.207,1592.9023,673.2617,569.94727,656.3711,3265.2122395833335,3782.1325334821427,2382.0167410714284
2015-06-30,2692.5156,31.0,19.84,2833.123,3796.463,5195.8613,2549.9746,678.6914,572.7832,613.584,2897.2298177083335,3802.495535714286,2525.861328125
2015-07-01,2458.9434,30.36,19.4304,2692.5156,3166.0508,4577.248,4356.207,664.27734,574.4258,571.80273,2661.52734375,3531.4578683035716,2654.0517578125
2015-07-02,2146.871,29.72,19.0208,2458.9434,2833.123,3796.463,5195.8613,667.21484,576.6621,539.2715,2432.7766927083335,3095.8878348214284,2759.7414899553573
2015-07-03,1862.1641,29.08,18.6112,2146.871,2692.5156,3166.0508,4577.248,801.375,582.9922,522.0781,2155.9928385416665,2708.0186941964284,2835.512137276786
2015-07-04,1631.3164,28.439999999999998,18.2016,1862.1641,2458.9434,2833.123,3796.463,1116.5742,603.80664,519.38477,1880.1171875,2398.7120535714284,2872.2794363839284
2015-07-05,1442.1523,27.799999999999997,17.792,1631.3164,2146.871,2692.5156,3166.0508,1352.2715,640.8262,528.3965,1645.2109375,2152.440848214286,2878.6994977678573
2015-07-06,1281.9219,27.159999999999997,17.3824,1442.1523,1862.1641,2458.9434,2833.123,1592.9023,673.2617,545.1914,1451.796875,1930.8406808035713,2856.4866071428573
2015-07-07,1149.4199,26.52,16.9728,1281.9219,1631.3164,2146.871,2692.5156,2549.9746,678.6914,560.9961,1291.1647135416667,1710.3984375,2756.4469866071427
2015-07-08,1050.0859,25.88,16.563200000000002,1149.4199,1442.1523,1862.1641,2458.9434,4356.207,664.27734,569.94727,1160.4759114583333,1509.133091517857,2520.295479910714
2015-07-09,1088.3984,25.24,16.1536,1050.0859,1281.9219,1631.3164,2146.871,5195.8613,667.21484,572.7832,1095.9680989583333,1357.9227120535713,2226.9052734375
2015-07-10,1686.6191,24.599999999999998,15.744,1088.3984,1149.4199,1442.1523,1862.1641,4577.248,801.375,574.4258,1275.0345052083333,1332.8448660714287,2020.4317801339287
2015-07-11,3093.4375,23.959999999999997,15.3344,1686.6191,1050.0859,1281.9219,1631.3164,3796.463,1116.5742,576.6621,1956.1516927083333,1541.7193080357142,1970.2156808035713
2015-07-12,4727.131,23.319999999999997,14.9248,3093.4375,1088.3984,1149.4199,1442.1523,3166.0508,1352.2715,582.9922,3169.0625,2011.001953125,2081.7214006696427
2015-07-13,4402.5625,22.68,14.5152,4727.131,1686.6191,1050.0859,1281.9219,2833.123,1592.9023,603.80664,4074.376953125,2456.8077566964284,2193.82421875
2015-07-14,3664.293,22.04,14.105599999999999,4402.5625,3093.4375,1088.3984,1149.4199,2692.5156,2549.9746,640.8262,4264.662109375,2816.0753348214284,2263.236886160714
2015-07-15,3654.5664,21.4,13.696,3664.293,4727.131,1686.6191,1050.0859,2458.9434,4356.207,673.2617,3907.140625,3188.143973214286,2348.6385323660716
2015-07-16,4046.5967,21.174193548387095,13.551483870967742,3654.5664,4402.5625,3093.4375,1088.3984,2146.871,5195.8613,678.6914,3788.4853515625,3610.743722098214,2484.3332170758927
2015-07-17,4267.6055,20.94838709677419,13.406967741935484,4046.5967,3664.293,4727.131,1686.6191,1862.1641,4577.248,664.27734,3989.5895182291665,3979.4560546875,2656.150460379464
2015-07-18,4175.717,20.72258064516129,13.262451612903225,4267.6055,3654.5664,4402.5625,3093.4375,1631.3164,3796.463,667.21484,4163.306315104167,4134.0673828125,2837.8933454241073
2015-07-19,3853.3203,20.496774193548386,13.117935483870967,4175.717,4046.5967,3664.293,4727.131,1442.1523,3166.0508,801.375,4098.880859375,4009.2373046875,3010.11962890625
2015-07-20,3620.209,20.270967741935483,12.97341935483871,3853.3203,4267.6055,3654.5664,4402.5625,1281.9219,2833.123,1116.5742,3883.08203125,3897.4725167410716,3177.14013671875
2015-07-21,4032.837,20.04516129032258,12.828903225806451,3620.209,4175.717,4046.5967,3664.293,1149.4199,2692.5156,1352.2715,3835.4554036458335,3950.121651785714,3383.0984933035716
2015-07-22,4878.2227,19.81935483870968,12.684387096774193,4032.837,3853.3203,4267.6055,3654.5664,1050.0859,2458.9434,1592.9023,4177.089518229167,4124.9296875,3656.5368303571427
2015-07-23,4784.6855,19.593548387096774,12.539870967741935,4878.2227,3620.209,4175.717,4046.5967,1088.3984,2146.871,2549.9746,4565.248372395833,4230.370954241072,3920.5573381696427
2015-07-24,4331.4033,19.36774193548387,12.395354838709677,4784.6855,4032.837,3853.3203,4267.6055,1686.6191,1862.1641,4356.207,4664.7705078125,4239.484933035715,4109.470493861607
2015-07-25,4157.2354,19.141935483870967,12.250838709677419,4331.4033,4878.2227,3620.209,4175.717,3093.4375,1631.3164,5195.8613,4424.44140625,4236.8447265625,4185.4560546875
2015-07-26,4029.2227,18.916129032258063,12.10632258064516,4157.2354,4784.6855,4032.837,3853.3203,4727.131,1442.1523,4577.248,4172.620442708333,4261.9736328125,4135.60546875
2015-07-27,3916.6982,18.69032258064516,11.961806451612903,4029.2227,4331.4033,4878.2227,3620.209,4402.5625,1281.9219,3796.463,4034.3854166666665,4304.329241071428,4100.90087890625
2015-07-28,3825.662,18.46451612903226,11.817290322580645,3916.6982,4157.2354,4784.6855,4032.837,3664.293,1149.4199,3166.0508,3923.8610026041665,4274.732840401785,4112.42724609375
2015-07-29,3758.121,18.238709677419354,11.672774193548388,3825.662,4029.2227,4331.4033,4878.2227,3654.5664,1050.0859,2833.123,3833.4938151041665,4114.718331473215,4119.824009486607
2015-07-30,3783.4033,18.01290322580645,11.52825806451613,3758.121,3916.6982,4157.2354,4784.6855,4046.5967,1088.3984,2692.5156,3789.0621744791665,3971.6780133928573,4101.024483816965
2015-07-31,3960.3848,17.787096774193547,11.383741935483872,3783.4033,3825.662,4029.2227,4331.4033,4267.6055,1686.6191,2458.9434,3833.9697265625,3918.675362723214,4079.080147879464
2015-08-01,4260.6367,17.561290322580646,11.239225806451614,3960.3848,3758.121,3916.6982,4157.2354,4175.717,3093.4375,2146.871,4001.4749348958335,3933.4469866071427,4085.1458565848216
2015-08-02,4607.325,17.335483870967742,11.094709677419356,4260.6367,3783.4033,3825.662,4029.2227,3853.3203,4727.131,1862.1641,4276.115559895833,4016.0330636160716,4139.003348214285
2015-08-03,4888.465,17.10967741935484,10.950193548387098,4607.325,3960.3848,3758.121,3916.6982,3620.209,4402.5625,1631.3164,4585.4755859375,4154.856863839285,4229.593052455357
2015-08-04,5017.6455,16.883870967741935,10.80567741935484,4888.465,4260.6367,3783.4033,3825.662,4032.837,3664.293,1442.1523,4837.811848958333,4325.140206473215,4299.9365234375
2015-08-05,5071.63,16.65806451612903,10.661161290322582,5017.6455,4607.325,3960.3848,3758.121,4878.2227,3654.5664,1281.9219,4992.580078125,4512.784319196428,4313.751325334822
2015-08-06,5234.259,16.43225806451613,10.516645161290324,5071.63,4888.465,4260.6367,3783.4033,4784.6855,4046.5967,1149.4199,5107.8447265625,4720.049386160715,4345.863699776785
2015-08-07,5678.5,16.206451612903226,10.372129032258066,5234.259,5017.6455,4607.325,3960.3848,4331.4033,4267.6055,1050.0859,5328.129557291667,4965.494419642857,4442.084891183035
2015-08-08,6342.587,15.980645161290322,10.227612903225808,5678.5,5071.63,4888.465,4260.6367,4157.2354,4175.717,1088.3984,5751.781901041667,5262.915876116072,4598.181431361607
2015-08-09,6960.926,15.754838709677419,10.08309677419355,6342.587,5234.259,5017.6455,4607.325,4029.2227,3853.3203,1686.6191,6327.337565104167,5599.14453125,4807.588797433035
2015-08-10,7422.251,15.529032258064516,9.938580645161291,6960.926,5678.5,5071.63,4888.465,3916.6982,3620.209,3093.4375,6908.587890625,5961.113978794643,5057.985421316965
2015-08-11,7652.713,15.303225806451614,9.794064516129033,7422.251,6342.587,5234.259,5017.6455,3825.662,4032.837,4727.131,7345.296549479167,6337.552176339285,5331.34619140625
2015-08-12,7694.2314,15.07741935483871,9.649548387096775,7652.713,6960.926,5678.5,5071.63,3758.121,4878.2227,4402.5625,7589.731770833333,6712.209542410715,5612.496930803572
2015-08-13,7718.657,14.851612903225806,9.505032258064517,7694.2314,7422.251,6342.587,5234.259,3783.4033,4784.6855,3664.293,7688.533854166667,7067.123604910715,5893.586495535715
2015-08-14,7641.1035,14.625806451612902,9.36051612903226,7718.657,7652.713,6960.926,5678.5,3960.3848,4331.4033,3654.5664,7684.6640625,7347.495535714285,6156.494977678572
2015-08-15,7353.953,14.4,9.216000000000001,7641.1035,7694.2314,7422.251,6342.587,4260.6367,4157.2354,4046.5967,7571.237955729167,7491.976422991072,6377.446149553572
2015-08-16,6894.824,14.383870967741936,9.20567741935484,7353.953,7718.657,7652.713,6960.926,4607.325,4029.2227,4267.6055,7296.626953125,7482.533342633928,6540.838936941965
2015-08-17,6392.3223,14.36774193548387,9.195354838709678,6894.824,7641.1035,7694.2314,7422.251,4888.465,3916.6982,4175.717,6880.366536458333,7335.400669642857,6648.25732421875
2015-08-18,5952.082,14.351612903225806,9.185032258064517,6392.3223,7353.953,7718.657,7652.713,5017.6455,3825.662,3853.3203,6413.076171875,7092.453404017857,6715.002790178572
2015-08-19,5607.7393,14.335483870967742,9.174709677419356,5952.082,6894.824,7641.1035,7694.2314,5071.63,3758.121,3620.209,5984.0478515625,6794.383091517857,6753.296316964285
2015-08-20,5341.543,14.319354838709678,9.164387096774195,5607.7393,6392.3223,7353.953,7718.657,5234.259,3783.4033,4032.837,5633.7880859375,6454.795340401785,6760.95947265625
2015-08-21,5125.1064,14.303225806451612,9.154064516129033,5341.543,5952.082,6894.824,7641.1035,5678.5,3960.3848,4878.2227,5358.129557291667,6095.3671875,6721.431361607143
2015-08-22,4950.6885,14.287096774193548,9.143741935483872,5125.1064,5607.7393,6392.3223,7353.953,6342.587,4260.6367,4784.6855,5139.112630208333,5752.043666294643,6622.010044642857
2015-08-23,4830.7197,14.270967741935484,9.133419354838711,4950.6885,5341.543,5952.082,6894.824,6960.926,4607.325,4331.4033,4968.838216145833,5457.171595982143,6469.852469308035
2015-08-24,4785.536,14.25483870967742,9.123096774193549,4830.7197,5125.1064,5607.7393,6392.3223,7422.251,4888.465,4157.2354,4855.648111979167,5227.630719866072,6281.515694754465
2015-08-25,4829.161,14.238709677419354,9.112774193548388,4785.536,4950.6885,5341.543,5952.082,7652.713,5017.6455,4029.2227,4815.138997395833,5067.213448660715,6079.833426339285
2015-08-26,4973.367,14.22258064516129,9.102451612903227,4829.161,4830.7197,5125.1064,5607.7393,7694.2314,5071.63,3916.6982,4862.688151041667,4976.5888671875,5885.485979352678
2015-08-27,5420.293,14.206451612903226,9.092129032258066,4973.367,4785.536,4950.6885,5341.543,7718.657,5234.259,3825.662,5074.273763020833,4987.8388671875,5721.317103794643
2015-08-28,6636.869,14.190322580645162,9.081806451612904,5420.293,4829.161,4830.7197,5125.1064,7641.1035,5678.5,3758.121,5676.843098958333,5203.804966517857,5649.586077008928
2015-08-29,7855.917,14.174193548387096,9.071483870967743,6636.869,4973.367,4785.536,4950.6885,7353.953,6342.587,3783.4033,6637.693033854167,5618.837611607143,5685.440638950893
2015-08-30,7758.801,14.158064516129032,9.061161290322582,7855.917,5420.293,4829.161,4830.7197,6894.824,6960.926,3960.3848,7417.195638020833,6037.134905133928,5747.153250558035
2015-08-31,7099.538,14.141935483870968,9.05083870967742,7758.801,6636.869,4973.367,4785.536,6392.3223,7422.251,4260.6367,7571.418619791667,6367.706612723215,5797.668666294643
2015-09-01,6630.6455,14.125806451612904,9.040516129032259,7099.538,7855.917,5420.293,4829.161,5952.082,7652.713,4607.325,7162.994791666667,6625.0615234375,5846.137486049107
2015-09-02,6449.963,14.109677419354838,9.030193548387098,6630.6455,7758.801,6636.869,4973.367,5607.7393,7694.2314,4888.465,6726.715494791667,6836.003766741072,5906.296316964285
2015-09-03,6415.1055,14.093548387096774,9.019870967741936,6449.963,7099.538,7855.917,5420.293,5341.543,7718.657,5017.6455,6498.5712890625,6978.119838169643,5982.979352678572
2015-09-04,6478.955,14.07741935483871,9.009548387096775,6415.1055,6630.6455,7758.801,6636.869,5125.1064,7641.1035,5071.63,6448.0078125,6955.560686383928,6079.682826450893
2015-09-05,6484.086,14.061290322580646,8.999225806451614,6478.955,6449.963,7099.538,7855.917,4950.6885,7353.953,5234.259,6459.382161458333,6759.584821428572,6189.211216517857
2015-09-06,6418.71,14.04516129032258,8.988903225806453,6484.086,6415.1055,6630.6455,7758.801,4830.7197,6894.824,5678.5,6460.583658854167,6568.143275669643,6302.639090401785
2015-09-07,6302.084,14.029032258064516,8.97858064516129,6418.71,6478.955,6449.963,7099.538,4785.536,6392.3223,6342.587,6401.626627604167,6454.221261160715,6410.963936941965
2015-09-08,6182.4346,14.012903225806452,8.96825806451613,6302.084,6484.086,6415.1055,6630.6455,4829.161,5952.082,6960.926,6301.076171875,6390.191127232143,6507.626325334822
2015-09-09,6070.403,13.996774193548388,8.957935483870969,6182.4346,6418.71,6478.955,6449.963,4973.367,5607.7393,7422.251,6184.973795572917,6335.96826171875,6585.98601422991
2015-09-10,5958.9717,13.980645161290322,8.947612903225806,6070.403,6302.084,6484.086,6415.1055,5420.293,5341.543,7652.713,6070.60302734375,6270.806291852678,6624.46306501116
2015-09-11,5891.8066,13.964516129032258,8.937290322580646,5958.9717,6182.4346,6418.71,6478.955,6636.869,5125.1064,7694.2314,5973.72705078125,6186.927943638393,6571.24431501116
2015-09-12,5896.0054,13.948387096774194,8.926967741935485,5891.8066,6070.403,6302.084,6484.086,7855.917,4950.6885,7718.657,5915.594563802083,6102.916434151785,6431.250627790178
2015-09-13,5916.5815,13.93225806451613,8.916645161290324,5896.0054,5958.9717,6182.4346,6418.71,7758.801,4830.7197,7641.1035,5901.464518229167,6031.183803013393,6299.663539341518
2015-09-14,5937.3926,13.916129032258064,8.906322580645162,5916.5815,5891.8066,6070.403,6302.084,7099.538,4785.536,7353.953,5916.659830729167,5979.085030691965,6216.65314592634
2015-09-15,6068.3203,13.9,8.896,5937.3926,5896.0054,5958.9717,6182.4346,6630.6455,4829.161,6894.824,5974.09814453125,5962.782993861607,6176.487060546875
2015-09-16,6810.288,13.839333333333334,8.857173333333334,6068.3203,5916.5815,5891.8066,6070.403,6449.963,4973.367,6392.3223,6272.000325520833,6068.480887276785,6202.224574497768
2015-09-17,9154.891,13.778666666666666,8.818346666666667,6810.288,5937.3926,5896.0054,5958.9717,6415.1055,5420.293,5952.082,7344.499674479167,6525.040736607143,6397.92351422991
2015-09-18,9281.697,13.718,8.779520000000002,9154.891,6068.3203,5916.5815,5891.8066,6478.955,6636.869,5607.7393,8415.625325520834,7009.310825892857,6598.119384765625
2015-09-19,7978.4116,13.657333333333334,8.740693333333335,9281.697,6810.288,5937.3926,5896.0054,6484.086,7855.917,5341.543,8804.999837239584,7306.797433035715,6704.85693359375
2015-09-20,7334.4937,13.596666666666668,8.701866666666668,7978.4116,9154.891,6068.3203,5916.5815,6418.71,7758.801,5125.1064,8198.200846354166,7509.356305803572,6770.270054408482
2015-09-21,6928.0654,13.536,8.66304,7334.4937,9281.697,6810.288,5937.3926,6302.084,7099.538,4950.6885,7413.656901041667,7650.880998883928,6814.983014787947
2015-09-22,6535.927,13.475333333333333,8.624213333333334,6928.0654,7978.4116,9154.891,6068.3203,6182.4346,6630.6455,4830.7197,6932.82861328125,7717.681919642857,6840.232456752232
2015-09-23,6206.936,13.414666666666667,8.585386666666666,6535.927,7334.4937,9281.697,6810.288,6070.403,6449.963,4785.536,6556.97607421875,7631.48876953125,6849.984828404018
2015-09-24,5940.12,13.354000000000001,8.546560000000001,6206.936,6928.0654,7978.4116,9154.891,5958.9717,6415.1055,4829.161,6227.660970052083,7172.23583984375,6848.638288225447
2015-09-25,5727.299,13.293333333333333,8.507733333333334,5940.12,6535.927,7334.4937,9281.697,5891.8066,6478.955,4973.367,5958.118326822917,6664.464634486607,6836.887730189732
2015-09-26,5562.6143,13.232666666666667,8.468906666666667,5727.299,6206.936,6928.0654,7978.4116,5896.0054,6484.086,5420.293,5743.344401041667,6319.350725446428,6813.074079241072
2015-09-27,5445.8354,13.172,8.43008,5562.6143,5940.12,6535.927,7334.4937,5916.5815,6418.71,6636.869,5578.582845052083,6049.542410714285,6779.449358258928
2015-09-28,5345.743,13.111333333333334,8.391253333333333,5445.8354,5727.299,6206.936,6928.0654,5937.3926,6302.084,7855.917,5451.397623697917,5823.496372767857,6737.188685825893
2015-09-29,5223.7744,13.050666666666666,8.352426666666668,5345.743,5562.6143,5940.12,6535.927,6068.3203,6182.4346,7758.801,5338.451009114583,5636.046037946428,6676.863978794643
2015-09-30,5066.446,12.99,8.313600000000001,5223.7744,5445.8354,5727.299,6206.936,6810.288,6070.403,7099.538,5211.98779296875,5473.118861607143,6552.303815569197
2015-10-01,4890.054,12.929333333333334,8.274773333333334,5066.446,5345.743,5562.6143,5940.12,9154.891,5958.9717,6630.6455,5060.091471354167,5323.109444754465,6247.672642299107
2015-10-02,4717.862,12.868666666666666,8.235946666666667,4890.054,5223.7744,5445.8354,5727.299,9281.697,5891.8066,6449.963,4891.453938802083,5178.904157366072,5921.68439592634
2015-10-03,4598.759,12.808,8.19712,4717.862,5066.446,5345.743,5562.6143,7978.4116,5896.0054,6415.1055,4735.558268229167,5041.210518973215,5680.280622209822
2015-10-04,4756.062,12.747333333333334,8.158293333333333,4598.759,4890.054,5223.7744,5445.8354,7334.4937,5916.5815,6478.955,4690.894205729167,4942.671456473215,5496.10693359375
2015-10-05,5370.4644,12.686666666666667,8.119466666666668,4756.062,4717.862,5066.446,5345.743,6928.0654,5937.3926,6484.086,4908.428385416667,4946.203055245535,5384.849714006697
2015-10-06,6441.192,12.626,8.08064,5370.4644,4598.759,4890.054,5223.7744,6535.927,6068.3203,6418.71,5522.57275390625,5120.119838169643,5378.082938058035
2015-10-07,7837.1777,12.565333333333333,8.041813333333334,6441.192,4756.062,4717.862,5066.446,6206.936,6810.288,6302.084,6549.611328125,5515.938685825893,5494.528773716518
2015-10-08,7917.2134,12.504666666666667,8.002986666666667,7837.1777,5370.4644,4598.759,4890.054,5940.12,9154.891,6182.4346,7398.527669270833,5948.389997209822,5635.749720982143
2015-10-09,6968.445,12.444,7.964160000000001,7917.2134,6441.192,4756.062,4717.862,5727.299,9281.697,6070.403,7574.278645833333,6269.90185546875,5724.40300641741
2015-10-10,6317.3994,12.383333333333333,7.925333333333334,6968.445,7837.1777,5370.4644,4598.759,5562.6143,7978.4116,5958.9717,7067.685872395833,6515.421944754465,5778.31623186384
2015-10-11,6026.6953,12.322666666666667,7.886506666666667,6317.3994,7917.2134,6441.192,4756.062,5445.8354,7334.4937,5891.8066,6437.51318359375,6696.940987723215,5819.806222098215
2015-10-12,5934.9937,12.262,7.84768,6026.6953,6968.445,7837.1777,5370.4644,5345.743,6928.0654,5896.0054,6093.029459635417,6777.588030133928,5861.895542689732
2015-10-13,5984.9253,12.201333333333334,7.808853333333333,5934.9937,6317.3994,7917.2134,6441.192,5223.7744,6535.927,5916.5815,5982.204752604167,6712.407087053572,5916.263462611607
2015-10-14,6252.522,12.140666666666666,7.770026666666667,5984.9253,6026.6953,6968.445,7837.1777,5066.446,6206.936,5937.3926,6057.480305989583,6486.027692522322,6000.983189174107
2015-10-15,6509.152,12.08,7.7312,6252.522,5934.9937,6317.3994,7917.2134,4890.054,5940.12,6068.3203,6248.866373697917,6284.876046316965,6116.633021763393
2015-10-16,6381.4097,12.137419354838709,7.767948387096775,6509.152,5984.9253,6026.6953,6968.445,4717.862,5727.299,6810.288,6381.02783203125,6201.013881138393,6235.457868303572
2015-10-17,6110.341,12.19483870967742,7.804696774193548,6381.4097,6252.522,5934.9937,6317.3994,4598.759,5562.6143,9154.891,6333.634114583333,6171.43408203125,6343.428013392857
2015-10-18,5985.965,12.252258064516129,7.841445161290323,6110.341,6509.152,5984.9253,6026.6953,4756.062,5445.8354,9281.697,6159.238444010417,6165.615443638393,6431.278215680803
2015-10-19,5883.583,12.30967741935484,7.878193548387097,5985.965,6381.4097,6252.522,5934.9937,5370.4644,5345.743,7978.4116,5993.296223958333,6158.271065848215,6467.929547991072
2015-10-20,5608.7793,12.367096774193548,7.9149419354838715,5883.583,6110.341,6509.152,5984.9253,6441.192,5223.7744,7334.4937,5826.109049479167,6104.535923549107,6408.47150530134
2015-10-21,5197.9717,12.424516129032257,7.951690322580645,5608.7793,5985.965,6381.4097,6252.522,7837.1777,5066.446,6928.0654,5563.444661458333,5953.885881696428,6219.956787109375
2015-10-22,4769.272,12.481935483870968,7.988438709677419,5197.9717,5883.583,6110.341,6509.152,7917.2134,4890.054,6535.927,5192.007649739583,5705.331612723215,5995.10382952009
2015-10-23,4379.107,12.539354838709677,8.025187096774193,4769.272,5608.7793,5985.965,6381.4097,6968.445,4717.862,6206.936,4782.116861979167,5419.288364955357,5810.151123046875
2015-10-24,4037.8667,12.596774193548388,8.061935483870968,4379.107,5197.9717,5883.583,6110.341,6317.3994,4598.759,5940.12,4395.415201822917,5123.220633370535,5647.327357700893
2015-10-25,3742.0933,12.654193548387097,8.098683870967742,4037.8667,4769.272,5608.7793,5985.965,6026.6953,4756.062,5727.299,4053.0222981770835,4802.667550223215,5484.141496930803
2015-10-26,3485.398,12.711612903225806,8.135432258064517,3742.0933,4379.107,5197.9717,5883.583,5934.9937,5370.4644,5562.6143,3755.1193033854165,4460.069684709822,5309.170375279018
2015-10-27,3259.7705,12.769032258064517,8.17218064516129,3485.398,4037.8667,4769.272,5608.7793,5984.9253,6441.192,5445.8354,3495.75390625,4124.497000558035,5114.516462053572
2015-10-28,3058.6216,12.826451612903226,8.208929032258064,3259.7705,3742.0933,4379.107,5197.9717,6252.522,7837.1777,5345.743,3267.9300130208335,3818.875558035714,4886.380719866072
2015-10-29,2878.293,12.883870967741935,8.24567741935484,3058.6216,3485.398,4037.8667,4769.272,6509.152,7917.2134,5223.7744,3065.5616861979165,3548.7357003348216,4627.033656529018
2015-10-30,2718.958,12.941290322580645,8.282425806451613,2878.293,3259.7705,3742.0933,4379.107,6381.4097,6968.445,5066.446,2885.2908528645835,3311.5715680803573,4365.429966517857
2015-10-31,2573.9219,12.998709677419354,8.319174193548386,2718.958,3058.6216,3485.398,4037.8667,6110.341,6317.3994,4890.054,2723.7242838541665,3102.436593191964,4112.82861328125
2015-11-01,2438.8945,13.056129032258065,8.355922580645162,2573.9219,2878.293,3259.7705,3742.0933,5985.965,6026.6953,4717.862,2577.2581380208335,2916.2653459821427,3859.4664481026784
2015-11-02,2315.812,13.113548387096774,8.392670967741935,2438.8945,2718.958,3058.6216,3485.398,5883.583,5934.9937,4598.759,2442.8761393229165,2749.181640625,3604.625662667411
2015-11-03,2205.0098,13.170967741935483,8.42941935483871,2315.812,2573.9219,2878.293,3259.7705,5608.7793,5984.9253,4756.062,2319.9054361979165,2598.501534598214,3361.499267578125
2015-11-04,2101.8965,13.228387096774194,8.466167741935484,2205.0098,2438.8945,2718.958,3058.6216,5197.9717,6252.522,5370.4644,2207.57275390625,2461.8265206473216,3140.3510393415177
2015-11-05,2006.2847,13.285806451612903,8.502916129032258,2101.8965,2315.812,2573.9219,2878.293,4769.272,6509.152,6441.192,2104.39697265625,2337.25390625,2942.994803292411
2015-11-06,1920.7065,13.343225806451613,8.539664516129033,2006.2847,2205.0098,2438.8945,2718.958,4379.107,6381.4097,7837.1777,2009.6292317708333,2223.2179827008927,2767.394775390625
2015-11-07,1859.394,13.400645161290322,8.576412903225807,1920.7065,2101.8965,2315.812,2573.9219,4037.8667,6110.341,7917.2134,1928.7950846354167,2121.142578125,2611.7895856584823
2015-11-08,1915.2983,13.458064516129031,8.61316129032258,1859.394,2006.2847,2205.0098,2438.8945,3742.0933,5985.965,6968.445,1898.46630859375,2046.3431222098213,2481.3042340959823
2015-11-09,2024.1777,13.515483870967742,8.649909677419355,1915.2983,1920.7065,2101.8965,2315.812,3485.398,5883.583,6317.3994,1932.9567057291667,2004.6810825892858,2376.9313616071427
2015-11-10,2094.9834,13.572903225806451,8.686658064516129,2024.1777,1859.394,2006.2847,2205.0098,3259.7705,5608.7793,6026.6953,2011.4864908854167,1988.9630301339287,2293.7322823660716
2015-11-11,2291.7573,13.63032258064516,8.723406451612902,2094.9834,1915.2983,1920.7065,2101.8965,3058.6216,5197.9717,5934.9937,2136.9728190104165,2016.0860072544642,2238.9562639508927
2015-11-12,2363.0151,13.68774193548387,8.760154838709678,2291.7573,2024.1777,1859.394,2006.2847,2878.293,4769.272,5984.9253,2249.9186197916665,2067.0475027901784,2202.150704520089
2015-11-13,2291.2944,13.74516129032258,8.796903225806451,2363.0151,2094.9834,1915.2983,1920.7065,2718.958,4379.107,6252.522,2315.3556315104165,2119.9886300223216,2171.6033063616073
2015-11-14,2178.8418,13.80258064516129,8.833651612903227,2291.2944,2291.7573,2024.1777,1859.394,2573.9219,4037.8667,6509.152,2277.7171223958335,2165.6240234375,2143.38330078125
2015-11-15,2054.7236,13.86,8.8704,2178.8418,2363.0151,2094.9834,1915.2983,2438.8945,3742.0933,6381.4097,2174.9532877604165,2185.541922433036,2115.9425223214284
2015-11-16,1928.4312,13.961333333333332,8.935253333333334,2054.7236,2291.2944,2291.7573,2024.1777,2315.812,3485.398,6110.341,2053.9988606770835,2171.863839285714,2088.2724609375
2015-11-17,1809.0464,14.062666666666667,9.000106666666667,1928.4312,2178.8418,2363.0151,2094.9834,2205.0098,3259.7705,5985.965,1930.7337239583333,2131.015694754464,2059.9893624441966
2015-11-18,1703.6987,14.164,9.06496,1809.0464,2054.7236,2291.2944,2291.7573,2101.8965,3058.6216,5883.583,1813.7254231770833,2047.00732421875,2031.546665736607
2015-11-19,1619.7285,14.265333333333333,9.129813333333333,1703.6987,1928.4312,2178.8418,2363.0151,2006.2847,2878.293,5608.7793,1710.8245442708333,1940.823521205357,2003.935511997768
2015-11-20,1559.4287,14.366666666666665,9.194666666666667,1619.7285,1809.0464,2054.7236,2291.2944,1920.7065,2718.958,5197.9717,1627.61865234375,1836.271275111607,1978.1299525669642
2015-11-21,1514.0327,14.468,9.25952,1559.4287,1703.6987,1928.4312,2178.8418,1859.394,2573.9219,4769.272,1564.3966471354167,1741.298549107143,1953.4612862723213
