date,station,lat,lon,conductivity_mS_per_m,unit,grade,approval,obs_type,precip_mm,temp_max_c,temp_min_c,temp_mean_c,et0_mm,wind_max_ms,rh_pct,radiation_mj
2017-03-01,MyTho,10.36,106.36,19.34,mS/m,Unverified data,Raw - Not Yet Reviewed,O,28.6,31.796774193548387,24.106451612903225,27.203225806451613,155.82999999999998,4.252258064516129,75.29032258064517,686.49
2017-04-01,MyTho,10.36,106.36,28.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,89.4,32.73,25.046666666666667,28.136666666666667,142.82,3.856333333333333,79.33333333333333,642.92
2017-05-01,MyTho,10.36,106.36,25.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,314.1,31.548387096774192,25.1,27.44516129032258,110.2,3.1074193548387097,87.80645161290323,527.29
2017-06-01,MyTho,10.36,106.36,19.45,mS/m,Unverified data,Raw - Not Yet Reviewed,O,278.9,30.986666666666668,25.07,27.19,108.05,3.6510000000000002,87.16666666666667,522.38
2017-07-01,MyTho,10.36,106.36,16.41,mS/m,Unverified data,Raw - Not Yet Reviewed,O,352.6,30.138709677419353,24.532258064516128,26.470967741935485,98.17,4.00516129032258,88.93548387096774,475.77
2017-08-01,MyTho,10.36,106.36,11.84,mS/m,Unverified data,Raw - Not Yet Reviewed,O,342.6,30.12258064516129,24.316129032258065,26.36774193548387,101.65,3.576451612903226,89.83870967741936,501.83
2017-09-01,MyTho,10.36,106.36,13.42,mS/m,Unverified data,Raw - Not Yet Reviewed,O,234.7,31.016666666666666,24.486666666666668,26.78666666666667,105.67999999999999,3.1540000000000004,89.03333333333333,513.25
2017-10-01,MyTho,10.36,106.36,12.55,mS/m,Unverified data,Raw - Not Yet Reviewed,O,369.8,30.074193548387097,23.816129032258065,26.125806451612902,94.28999999999999,2.935483870967742,90.06451612903226,460.38
2017-11-01,MyTho,10.36,106.36,14.95,mS/m,Unverified data,Raw - Not Yet Reviewed,O,162.7,29.933333333333334,23.686666666666667,26.293333333333333,94.74,3.1573333333333333,87.66666666666667,455.0
2017-12-01,MyTho,10.36,106.36,17.32,mS/m,Unverified data,Raw - Not Yet Reviewed,O,124.1,28.93548387096774,22.425806451612903,25.261290322580646,100.48,3.386451612903226,80.96774193548387,459.45
2018-01-01,MyTho,10.36,106.36,19.02,mS/m,Unverified data,Raw - Not Yet Reviewed,O,59.9,29.94193548387097,23.006451612903227,25.687096774193545,105.56,3.23,82.06451612903226,495.15
2018-02-01,MyTho,10.36,106.36,18.77,mS/m,Unverified data,Raw - Not Yet Reviewed,O,7.300000000000001,30.835714285714285,22.29642857142857,25.839285714285715,126.94,4.071071428571428,73.71428571428571,563.46
2018-03-01,MyTho,10.36,106.36,23.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,20.6,32.19032258064516,24.26774193548387,27.364516129032257,153.16,4.005806451612903,74.03225806451613,654.72
2018-04-01,MyTho,10.36,106.36,50.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,23.0,32.95333333333333,25.243333333333332,28.32,147.92,4.029333333333333,74.56666666666666,620.14
2018-05-01,MyTho,10.36,106.36,29.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,205.0,32.16451612903226,25.04516129032258,27.870967741935484,123.10000000000001,3.003548387096774,83.93548387096774,573.54
2018-06-01,MyTho,10.36,106.36,21.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,194.29999999999998,30.553333333333335,24.69,26.873333333333335,100.5,3.840333333333333,88.13333333333334,478.95
2018-07-01,MyTho,10.36,106.36,24.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,259.1,29.793548387096774,24.63225806451613,26.506451612903227,98.86,4.7700000000000005,88.87096774193549,481.71
2018-08-01,MyTho,10.36,106.36,22.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,303.2,29.948387096774194,24.44516129032258,26.419354838709676,101.02,4.426774193548387,89.0,490.24
2018-09-01,MyTho,10.36,106.36,13.57,mS/m,Unverified data,Raw - Not Yet Reviewed,O,342.4,30.163333333333334,23.996666666666666,26.206666666666667,99.86,3.357,90.46666666666667,495.62
2018-10-01,MyTho,10.36,106.36,15.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,312.5,30.338709677419356,23.951612903225808,26.596774193548388,110.62,3.202903225806452,86.87096774193549,531.32
2018-11-01,MyTho,10.36,106.36,16.04,mS/m,Unverified data,Raw - Not Yet Reviewed,O,189.6,30.246666666666666,24.066666666666666,26.683333333333334,108.53999999999999,3.905666666666667,83.23333333333333,503.51
2018-12-01,MyTho,10.36,106.36,16.64,mS/m,Unverified data,Raw - Not Yet Reviewed,O,111.10000000000001,30.451612903225808,23.65806451612903,26.548387096774192,110.66,3.3445161290322583,83.2258064516129,511.18
2019-01-01,MyTho,10.36,106.36,19.58,mS/m,Unverified data,Raw - Not Yet Reviewed,O,26.0,30.009677419354837,22.75483870967742,25.870967741935484,128.85,4.376774193548387,74.80645161290323,557.31
2019-02-01,MyTho,10.36,106.36,23.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,3.1,31.039285714285715,23.932142857142857,26.682142857142857,139.29,4.872142857142856,73.10714285714286,588.08
2019-03-01,MyTho,10.36,106.36,31.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,12.2,32.81290322580645,24.141935483870967,27.787096774193547,158.92,4.021612903225806,73.38709677419355,671.76
2019-04-01,MyTho,10.36,106.36,26.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,37.9,34.13666666666666,25.576666666666664,29.16,153.92,3.6626666666666665,73.33333333333333,640.74
2019-05-01,MyTho,10.36,106.36,57.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,188.2,33.11290322580645,25.551612903225806,28.33225806451613,129.26,3.4119354838709675,84.48387096774194,595.64
2019-06-01,MyTho,10.36,106.36,25.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,243.2,30.77,25.15,27.243333333333332,99.63,3.4463333333333335,89.13333333333334,478.38
2019-07-01,MyTho,10.36,106.36,24.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,228.6,30.816129032258065,24.77741935483871,26.95483870967742,111.27,3.8548387096774195,88.3225806451613,538.86
2019-08-01,MyTho,10.36,106.36,15.95,mS/m,Unverified data,Raw - Not Yet Reviewed,O,295.4,30.35483870967742,24.677419354838708,26.677419354838708,107.09,4.626129032258064,89.09677419354838,527.0
2019-09-01,MyTho,10.36,106.36,8.75,mS/m,Unverified data,Raw - Not Yet Reviewed,O,257.1,30.32,24.336666666666666,26.490000000000002,101.85,3.851,89.16666666666667,496.11
2019-10-01,MyTho,10.36,106.36,13.99,mS/m,Unverified data,Raw - Not Yet Reviewed,O,165.4,31.1,24.270967741935483,27.051612903225806,119.49,3.0948387096774193,85.3225806451613,565.72
2019-11-01,MyTho,10.36,106.36,16.53,mS/m,Unverified data,Raw - Not Yet Reviewed,O,108.1,30.506666666666668,23.263333333333332,26.333333333333332,110.21,2.972666666666667,83.93333333333334,520.53
2019-12-01,MyTho,10.36,106.36,47.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,4.2,31.048387096774192,21.95483870967742,25.93548387096774,124.54,3.2493548387096776,74.09677419354838,556.13
2020-01-01,MyTho,10.36,106.36,22.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,4.4,31.65806451612903,22.86774193548387,26.448387096774194,141.28,3.942258064516129,72.54838709677419,608.46
2020-02-01,MyTho,10.36,106.36,558.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,5.0,31.882758620689657,22.79310344827586,26.451724137931034,148.21,4.501379310344827,70.10344827586206,622.22
2020-03-01,MyTho,10.36,106.36,692.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,4.0,32.65806451612903,24.719354838709677,27.861290322580647,160.85,4.328709677419355,74.19354838709677,681.64
2020-04-01,MyTho,10.36,106.36,607.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,26.400000000000002,33.52,25.65666666666667,28.95,160.02,4.398666666666667,72.93333333333334,656.91
2020-05-01,MyTho,10.36,106.36,398.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,82.2,34.770967741935486,26.116129032258065,29.509677419354837,148.81,3.3845161290322583,77.6774193548387,635.21
2020-06-01,MyTho,10.36,106.36,55.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,354.5,31.39,24.636666666666667,26.94333333333333,103.53,3.033333333333333,90.26666666666667,503.17
2020-07-01,MyTho,10.36,106.36,36.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,334.3,30.81935483870968,24.55806451612903,26.835483870967742,107.9,2.91,90.12903225806451,530.44
2020-08-01,MyTho,10.36,106.36,22.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,263.8,31.174193548387095,24.77741935483871,27.116129032258065,114.36,3.5999999999999996,88.25806451612904,549.59
2020-09-01,MyTho,10.36,106.36,20.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,408.4,30.970000000000002,24.31,26.636666666666667,101.58,3.1046666666666667,90.46666666666667,495.93
2020-10-01,MyTho,10.36,106.36,20.95,mS/m,Unverified data,Raw - Not Yet Reviewed,O,494.5,29.248387096774195,23.83225806451613,25.72258064516129,79.14,3.0364516129032255,93.54838709677419,392.3
2020-11-01,MyTho,10.36,106.36,22.85,mS/m,Unverified data,Raw - Not Yet Reviewed,O,83.0,30.603333333333335,23.746666666666666,26.563333333333333,106.91,3.0283333333333333,83.9,502.58
2020-12-01,MyTho,10.36,106.36,22.15,mS/m,Unverified data,Raw - Not Yet Reviewed,O,92.5,30.193548387096776,22.893548387096775,25.870967741935484,106.23,3.1225806451612903,81.06451612903226,488.85
2021-01-01,MyTho,10.36,106.36,19.74,mS/m,Unverified data,Raw - Not Yet Reviewed,O,11.9,30.741935483870968,21.509677419354837,25.35483870967742,122.65,3.326451612903226,75.3225806451613,562.51
2021-02-01,MyTho,10.36,106.36,55.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,20.799999999999997,30.760714285714283,21.810714285714287,25.525000000000002,120.16,3.6685714285714286,74.89285714285714,539.69
2021-03-01,MyTho,10.36,106.36,191.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,6.4,32.77741935483871,24.280645161290323,27.661290322580644,166.36,4.381612903225807,72.48387096774194,704.32
2021-04-01,MyTho,10.36,106.36,194.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,160.9,32.03,24.9,27.59,130.7,3.44,82.16666666666667,596.36
2021-05-01,MyTho,10.36,106.36,34.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,197.6,31.64516129032258,25.35483870967742,27.86774193548387,121.49,3.3893548387096772,85.48387096774194,563.15
2021-06-01,MyTho,10.36,106.36,31.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,140.7,31.63,25.043333333333333,27.490000000000002,117.1,3.820333333333333,86.53333333333333,558.85
2021-07-01,MyTho,10.36,106.36,35.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,272.1,30.393548387096775,24.81935483870968,26.877419354838707,104.42,3.9716129032258065,88.83870967741936,504.45
2021-08-01,MyTho,10.36,106.36,20.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,303.6,30.822580645161292,24.561290322580643,26.83225806451613,113.49000000000001,3.5019354838709678,88.38709677419355,545.56
2021-09-01,MyTho,10.36,106.36,14.44,mS/m,Unverified data,Raw - Not Yet Reviewed,O,442.4,30.290000000000003,24.113333333333333,26.206666666666667,97.15,3.48,91.36666666666666,481.68
2021-10-01,MyTho,10.36,106.36,16.96,mS/m,Unverified data,Raw - Not Yet Reviewed,O,320.9,30.116129032258065,23.97741935483871,26.164516129032258,93.83,3.2793548387096774,90.54838709677419,460.07
2021-11-01,MyTho,10.36,106.36,20.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,294.7,29.85666666666667,23.563333333333333,26.016666666666666,93.52,3.5846666666666667,88.9,454.37
2021-12-01,MyTho,10.36,106.36,19.43,mS/m,Unverified data,Raw - Not Yet Reviewed,O,19.9,30.27741935483871,22.296774193548387,25.716129032258067,115.97,3.11258064516129,79.83870967741936,544.43
2022-01-01,MyTho,10.36,106.36,18.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,13.9,31.351612903225806,22.44193548387097,26.15806451612903,132.17000000000002,3.583870967741935,76.6774193548387,601.4
2022-02-01,MyTho,10.36,106.36,50.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,14.9,32.15,23.77857142857143,27.125,137.17,4.541428571428571,73.89285714285714,587.17
2022-03-01,MyTho,10.36,106.36,38.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,77.2,32.82258064516129,24.274193548387096,27.641935483870967,151.45,4.0441935483870965,76.74193548387096,658.55
2022-04-01,MyTho,10.36,106.36,25.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,172.9,32.03666666666667,24.209999999999997,27.209999999999997,132.23,3.364333333333333,83.43333333333334,616.99
2022-05-01,MyTho,10.36,106.36,33.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,318.1,31.206451612903226,24.629032258064516,26.932258064516127,109.83,3.5903225806451613,88.93548387096774,529.77
2022-06-01,MyTho,10.36,106.36,23.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,231.1,32.54333333333333,24.23,27.15,126.15,3.220666666666667,87.33333333333333,611.77
2022-07-01,MyTho,10.36,106.36,24.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,273.7,31.048387096774192,24.283870967741933,26.57741935483871,110.67,3.8483870967741933,88.93548387096774,544.19
2022-08-01,MyTho,10.36,106.36,16.68,mS/m,Unverified data,Raw - Not Yet Reviewed,O,267.7,31.206451612903226,24.0258064516129,26.46451612903226,115.61,3.791935483870968,88.58064516129032,568.35
2022-09-01,MyTho,10.36,106.36,16.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,320.2,30.740000000000002,23.81,25.983333333333334,101.4,3.917333333333333,90.16666666666667,507.89
2022-10-01,MyTho,10.36,106.36,13.53,mS/m,Unverified data,Raw - Not Yet Reviewed,O,330.4,30.04516129032258,23.229032258064517,25.87741935483871,102.97,3.004516129032258,88.61290322580645,504.0
2022-11-01,MyTho,10.36,106.36,18.62,mS/m,Unverified data,Raw - Not Yet Reviewed,O,211.4,29.96333333333333,23.59333333333333,26.186666666666667,101.3,3.4026666666666667,87.2,492.55
2022-12-01,MyTho,10.36,106.36,17.15,mS/m,Unverified data,Raw - Not Yet Reviewed,O,56.599999999999994,30.19677419354839,21.929032258064513,25.54516129032258,116.02,3.204516129032258,79.19354838709677,544.15
2023-01-01,MyTho,10.36,106.36,19.36,mS/m,Unverified data,Raw - Not Yet Reviewed,O,131.0,29.612903225806452,22.006451612903227,25.135483870967743,107.02,3.2061290322580644,81.3225806451613,505.25
2023-02-01,MyTho,10.36,106.36,25.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,24.4,31.439285714285713,22.724999999999998,26.314285714285713,128.5,3.9635714285714285,75.60714285714286,572.86
2023-03-01,MyTho,10.36,106.36,78.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.4,32.306451612903224,22.864516129032257,26.603225806451615,164.02,4.121290322580645,74.09677419354838,728.55
2023-04-01,MyTho,10.36,106.36,45.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,79.7,33.876666666666665,25.026666666666664,28.64333333333333,153.2,3.5753333333333335,77.66666666666667,673.04
2023-05-01,MyTho,10.36,106.36,39.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,220.9,33.15806451612904,25.5,28.20967741935484,133.21,3.6258064516129034,83.70967741935483,610.43
2023-06-01,MyTho,10.36,106.36,37.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,214.5,31.983333333333334,25.003333333333334,27.276666666666664,115.32,3.8503333333333334,87.86666666666666,556.45
2023-07-01,MyTho,10.36,106.36,32.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,377.0,30.36774193548387,24.43548387096774,26.5,102.19,4.182903225806451,89.7741935483871,503.40999999999997
2023-08-01,MyTho,10.36,106.36,14.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,174.79999999999998,31.674193548387095,24.9,27.23225806451613,127.3,4.385806451612903,86.3225806451613,615.08
2023-09-01,MyTho,10.36,106.36,14.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,413.2,30.68,24.123333333333335,26.226666666666667,98.78999999999999,3.8213333333333335,91.03333333333333,492.15
2023-10-01,MyTho,10.36,106.36,16.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,396.1,31.70967741935484,23.812903225806455,26.56451612903226,114.48,2.980967741935484,89.90322580645162,561.74
2023-11-01,MyTho,10.36,106.36,15.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,92.5,31.086666666666666,23.6,26.676666666666666,109.92,3.3526666666666665,84.63333333333334,521.73
2023-12-01,MyTho,10.36,106.36,15.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,27.099999999999998,31.66774193548387,23.519354838709678,26.94193548387097,123.61,3.180967741935484,77.6774193548387,550.41
2024-01-01,MyTho,10.36,106.36,,,,,,3.9,31.9741935483871,22.996774193548386,26.66774193548387,138.44,3.511290322580645,74.3225806451613,609.68
2024-02-01,MyTho,10.36,106.36,,,,,,3.7,32.43793103448276,23.79310344827586,27.220689655172414,147.22,4.172758620689655,73.96551724137932,632.16
2024-03-01,MyTho,10.36,106.36,,,,,,3.1,33.274193548387096,24.816129032258065,28.13225806451613,169.64000000000001,4.372258064516129,73.58064516129032,719.73
2024-04-01,MyTho,10.36,106.36,,,,,,5.2,35.306666666666665,25.57,29.68,174.0,3.832666666666667,72.33333333333333,725.92
2024-05-01,MyTho,10.36,106.36,,,,,,204.2,34.04838709677419,25.990322580645163,29.032258064516128,141.8,3.516774193548387,81.83870967741936,637.1
2024-06-01,MyTho,10.36,106.36,,,,,,177.1,32.45666666666667,25.263333333333332,27.83,120.1,3.563,85.36666666666666,561.38
2024-07-01,MyTho,10.36,106.36,,,,,,348.1,30.683870967741935,24.41290322580645,26.45483870967742,101.2,4.049354838709678,90.12903225806451,498.0
2024-08-01,MyTho,10.36,106.36,,,,,,239.7,32.21290322580645,24.612903225806452,27.23548387096774,129.71,3.5351612903225806,87.12903225806451,628.44
2024-09-01,MyTho,10.36,106.36,,,,,,369.5,30.816666666666666,24.55666666666667,26.540000000000003,98.73,3.9316666666666666,90.2,483.89
2024-10-01,MyTho,10.36,106.36,,,,,,367.4,30.90967741935484,23.812903225806455,26.261290322580646,104.85,3.176774193548387,89.83870967741936,511.83
2024-11-01,MyTho,10.36,106.36,,,,,,95.4,31.766666666666666,23.803333333333335,27.09,120.42,3.531,82.46666666666667,552.97
2024-12-01,MyTho,10.36,106.36,,,,,,154.6,30.206451612903226,23.177419354838708,26.200000000000003,101.31,3.746451612903226,81.16129032258064,457.15
2025-01-01,MyTho,10.36,106.36,,,,,,30.699999999999996,31.335483870967742,22.019354838709678,26.151612903225807,130.53,3.4267741935483866,73.09677419354838,582.68
2025-02-01,MyTho,10.36,106.36,,,,,,44.0,31.510714285714283,22.942857142857143,26.625,130.2,4.263214285714286,75.14285714285714,574.64
2025-03-01,MyTho,10.36,106.36,,,,,,8.9,33.57096774193548,24.258064516129032,28.129032258064516,165.62,4.819999999999999,72.06451612903226,678.44
2025-04-01,MyTho,10.36,106.36,,,,,,66.9,33.809999999999995,25.209999999999997,28.73,160.25,4.4590000000000005,75.43333333333334,681.14
2025-05-01,MyTho,10.36,106.36,,,,,,264.9,32.541935483870965,25.219354838709677,28.016129032258064,132.29,3.9541935483870967,83.3225806451613,610.4399999999999
2025-06-01,MyTho,10.36,106.36,,,,,,309.8,30.57,25.063333333333333,27.023333333333333,108.34,4.512333333333333,88.36666666666666,530.64
2025-07-01,MyTho,10.36,106.36,,,,,,249.3,30.774193548387096,25.203225806451613,27.280645161290323,121.3,5.319999999999999,86.35483870967742,582.9
2025-08-01,MyTho,10.36,106.36,,,,,,317.8,30.861290322580647,24.44516129032258,26.73548387096774,119.22,4.909032258064516,87.38709677419355,585.38
2025-09-01,MyTho,10.36,106.36,,,,,,348.7,30.103333333333335,24.403333333333332,26.37,100.33,4.592,89.56666666666666,498.04
2025-10-01,MyTho,10.36,106.36,,,,,,327.1,30.58709677419355,24.219354838709677,26.625806451612902,111.67999999999999,3.3664516129032256,88.41935483870968,546.55
2025-11-01,MyTho,10.36,106.36,,,,,,265.9,29.873333333333335,23.33,25.86,100.9,3.622,85.26666666666667,481.13
2025-12-01,MyTho,10.36,106.36,,,,,,97.7,30.29032258064516,23.032258064516128,26.151612903225807,116.57,3.238709677419355,82.45161290322581,560.57
2026-01-01,MyTho,10.36,106.36,,,,,,14.0,29.52258064516129,21.47741935483871,25.083870967741937,125.05,3.749032258064516,76.03225806451613,582.46
2026-02-01,MyTho,10.36,106.36,,,,,,71.3,30.84642857142857,23.103571428571428,26.37857142857143,128.01,4.247142857142857,76.5,566.37
2026-03-01,MyTho,10.36,106.36,,,,,,22.3,31.503225806451614,23.729032258064517,26.993548387096773,159.63,4.365483870967743,76.70967741935483,712.92
2026-04-01,MyTho,10.36,106.36,,,,,,4.5,34.04666666666667,24.743333333333332,28.976666666666667,171.09,4.184666666666667,70.63333333333334,713.1899999999999
2026-05-01,MyTho,10.36,106.36,,,,,,103.2,33.71290322580645,26.516129032258064,29.438709677419357,152.29,4.439032258064516,75.80645161290323,636.97
